rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
11,SETL.NS,2026-09-03,391.1499938964844,341.9625015258789,303.9236111111111,294.1001998901367,188.98006642659504,178.54744979858398,356.222313087513,104.55999755859375,393.6499938964844,True,True,True,True,True,True,True,True,False,114.50506213552751,ppv,90.0890859844664,False,False,True,False,,Industrial Manufacturing,Industrial Products,96.65345662703655,True,True,7803.12,50.15,1282177.0,0.6427,5,92.2,27.1,97.5,98.7,0.0,80.43478260869566,extended,correction,0.65,42.5,C
12,MBAPL.NS,2026-09-03,162.0800018310547,164.18250274658203,159.1747228834364,148.59880081176757,117.07976374308268,108.18854335784913,162.7366839551247,74.56403046577304,174.94000244140625,True,True,True,True,True,True,True,False,False,93.74584015734489,ppv,108.08334816914302,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,95.28841919859093,True,True,7101.29,20.77,1281440.0,0.2925,20,61.5,55.4,88.7,79.3,50.0,58.69565217391305,watch — approaching pivot,correction,0.65,42.4,C
13,USHAMART.NS,2026-09-03,515.7000122070312,495.8375015258789,498.87484402126734,497.9604815673828,460.056973063151,453.50055633544923,499.9552047293969,369.92390235645803,523.0745623153142,True,True,True,True,True,True,True,True,False,34.08260877154841,ppv,201.62779961940763,False,False,False,False,BSE,Industrial Products,Iron & Steel Products,83.35535006605019,True,True,15696.4,30.13,584245.0,0.1919,20,31.2,55.4,85.0,91.2,83.7,60.86956521739131,actionable,correction,0.65,42.4,C
14,SIGMAADV.NS,2026-09-03,754.7999877929688,729.5541687011719,655.5277777777778,630.2719982910156,389.77286631266276,339.5377500915527,744.158066025961,128.60000610351562,801.0,True,True,True,True,True,True,True,True,False,466.7091928502853,noise,33.97060627964683,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,99.82386613826509,True,True,13302.57,27.71,367121.0,0.2083,5,69.6,70.0,94.8,82.5,0.0,63.04347826086957,extended,correction,0.65,41.8,C
15,MENONBE.NS,2026-09-03,308.54998779296875,281.7324981689453,243.09731419881186,221.7651596069336,160.6153722635905,148.50450756073,285.2426141861557,100.57782056732867,308.54998779296875,True,True,True,True,True,True,True,True,False,147.47976106444608,ppv,132.44280848292763,False,False,True,False,,Auto Components,Auto Components & Equipments,97.93042712461471,True,True,1729.11,6.1,197763.0,0.3529,5,95.2,35.4,85.0,100.0,0.0,69.56521739130434,extended,correction,0.65,41.5,C
16,RRKABEL.NS,2026-09-03,2617.699951171875,2831.2999877929688,2682.888875325521,2584.1259912109376,1982.2610286458332,1844.0469744873046,2780.1275459545905,1175.2574703290545,2983.800048828125,True,True,True,True,True,True,True,False,False,117.30878265339841,red,112.71058964509083,False,False,False,False,,Industrial Products,Cables - Electricals,96.82959048877147,True,True,29607.63,169.05,645797.0,0.571,20,69.6,28.6,96.5,69.5,60.0,60.86956521739131,actionable,correction,0.65,41.3,C
17,WHEELS.NS,2026-09-03,1654.4000244140625,1530.1166890462239,1460.8361138237847,1487.4360009765626,1276.3457202148438,1162.5052627563477,1542.1477479382193,697.4556123989075,1808.0,True,True,True,True,True,True,True,True,False,125.6028824497827,ppv,233.50168508909715,False,False,False,False,,Auto Components,Auto Components & Equipments,97.13782474680758,True,True,4042.2,22.86,138149.0,0.5654,20,64.2,47.1,77.6,77.0,50.0,69.56521739130434,watch — approaching pivot,correction,0.65,41.2,C
18,KODYTECH.NS,2026-09-02,1542.6500244140625,1443.2249857584636,1375.4069383409287,1303.4219946289063,975.6903304036458,954.9637481689454,1458.588922075217,556.0499877929688,1550.0,True,True,True,True,True,True,True,True,False,111.09059252626672,noise,72.82105742243799,False,False,True,False,,IT - Software,Computers - Software & Consulting,96.4332892998679,True,True,4525.38,8.45,23813.0,0.1868,5,91.7,27.1,79.8,99.1,0.0,89.13043478260869,extended,correction,0.65,41.2,C
19,NRBBEARING.NS,2026-09-03,451.04998779296875,470.84166717529297,446.8791664971246,441.4659997558594,352.24584737141925,331.38236488342284,463.9064029839807,211.10343900049978,503.8999938964844,True,True,True,True,True,True,True,False,False,61.4441401863248,noise,36.926732582555125,False,False,False,False,,Auto Components,Auto Components & Equipments,91.14927344782035,True,True,4371.69,38.91,862577.0,0.89,20,52.6,52.1,52.5,73.0,90.5,69.56521739130434,actionable,correction,0.65,41.1,C
20,KMEW.NS,2026-09-03,3150.39990234375,2860.3916625976562,2644.6944512261284,2547.4280029296874,2054.9819946289062,1959.2487438964845,2917.8806212732525,851.6500244140625,3175.0,True,True,True,True,True,True,True,True,False,257.3502710512101,green,119.21490212053779,False,False,True,False,,Engineering Services,Dredging,99.33949801849406,True,True,7990.77,37.12,117816.0,0.4645,20,80.1,35.4,75.0,98.5,0.0,97.82608695652173,extended,correction,0.65,41.0,C
21,FINCABLES.NS,2026-09-03,1272.9000244140625,1270.9833272298176,1138.7180548773872,1124.545,1004.4970003255208,942.0515014648438,1253.9897777827543,700.7999877929688,1374.0,True,True,True,True,True,True,True,True,False,49.95582977255963,ppv,172.19048302887444,False,False,False,False,,Industrial Products,Cables - Electricals,88.28709819462792,True,True,19467.65,115.02,903586.0,0.5908,20,56.4,49.9,95.0,79.3,38.5,60.86956521739131,actionable,correction,0.65,40.8,C
22,ROSSTECH.NS,2026-09-03,1116.300048828125,1094.9083150227864,1048.8277706570095,1030.6659936523438,912.4276672363281,849.9319995117188,1106.119254412966,551.9000244140625,1172.0,True,True,True,True,True,True,True,True,False,53.01222962718795,noise,51.55988991356103,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,89.16776750330251,True,True,4224.11,27.49,246287.0,0.6509,20,44.7,43.4,70.4,84.5,84.5,63.04347826086957,actionable,correction,0.65,40.7,C
23,RPEL.NS,2026-09-03,1885.199951171875,1716.3333231608074,1442.5083312988281,1391.7129956054687,1001.7610046386719,983.9727990722656,1725.1955523453332,560.8282002900473,1900.0,True,True,True,True,True,True,True,True,False,204.14861405471106,ppv,206.26291932661988,False,False,True,False,,Industrial Products,Electrodes & Refractories,98.94319682959049,True,True,8657.21,19.85,105282.0,0.2293,20,93.5,27.1,97.5,98.4,0.0,60.86956521739131,extended,correction,0.65,40.7,C
24,SBC.NS,2026-09-03,43.25,41.02750047047933,41.17083337571886,41.411600036621095,36.37366672515869,34.26545002937317,41.68357799021033,19.860000610351562,45.0,True,True,True,True,True,True,True,True,False,115.92610343161813,green,103.74556646126634,False,False,False,False,,Textiles & Apparels,Garments & Apparels,96.741523557904,True,True,2059.52,45.3,10474603.0,2.1997,20,62.4,47.1,70.0,86.2,50.0,67.3913043478261,watch — approaching pivot,correction,0.65,40.6,C
25,ELGIEQUIP.NS,2026-09-03,630.3499755859375,623.816660563151,598.2833302815756,594.62474609375,553.5933923339844,531.9228733825684,621.0039510006336,406.3547440834414,644.0,True,True,True,True,True,True,True,True,False,29.005894959976295,green,108.37978302012836,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",81.41787758696609,True,True,19871.25,32.46,514909.0,0.1633,20,33.1,55.4,53.2,89.8,100.0,60.86956521739131,actionable,correction,0.65,40.4,C
26,INGERRAND.NS,2026-09-03,4846.39990234375,4722.8000081380205,4521.3638916015625,4491.081025390625,4158.640180664062,3981.9131713867187,4751.548620845861,3049.5386808320995,4955.0,True,True,True,True,True,True,True,True,False,28.06562200151439,red,116.2956053701948,False,True,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",80.71334214002643,True,True,15299.12,13.22,27287.0,0.0864,20,36.4,56.1,56.7,89.6,89.9,60.86956521739131,actionable,correction,0.65,40.3,C
27,MOREPENLAB.NS,2026-09-03,117.44999694824219,100.84333419799805,78.44222259521484,73.2320002746582,52.49706682840983,49.48390008926392,103.5372014831025,33.04999923706055,118.55000305175781,True,True,True,True,True,True,True,True,False,135.0410127658379,green,148.36331223043857,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.66622633201233,True,True,6435.72,239.68,20407399.0,3.7243,10,94.6,35.4,84.0,98.1,0.0,56.52173913043478,extended,correction,0.65,39.9,D
28,RBLBANK.NS,2026-09-03,408.1000061035156,387.2124989827474,379.07845391167535,375.8819610595703,342.13226033528645,332.9859306335449,388.77342713473234,260.9244632419414,410.70001220703125,True,True,True,True,True,True,True,True,False,52.090533565954765,ppv,408.7021831357428,True,False,True,False,,Banks,Private Sector Bank,88.99163364156759,True,True,63259.91,199.65,4892181.0,0.3156,No Band,44.3,55.4,84.8,98.7,28.5,65.21739130434783,actionable,correction,0.65,39.7,D
29,MOTHERSON.NS,2026-09-03,162.0,166.90666707356772,158.8600001864963,155.02542053222658,136.79818959554038,131.49776306152344,165.53189288344169,93.03902291405394,173.27000427246094,True,True,True,True,True,True,True,False,False,68.63695361584428,noise,47.344575434322905,False,False,False,False,,Auto Components,Auto Components & Equipments,92.20607661822986,True,True,170605.95,308.17,19022744.0,0.1806,No Band,54.6,50.0,77.6,81.0,40.2,69.56521739130434,actionable,correction,0.65,39.7,D
30,KARURVYSYA.NS,2026-09-03,350.0,343.6041666666667,336.6526463826497,325.52532348632815,304.32978271484376,292.34546730041507,345.4525266182151,200.26247523540303,358.6499938964844,True,True,True,True,True,True,True,True,False,69.32558035328378,ppv,64.01084688877951,False,False,False,False,,Banks,Private Sector Bank,92.33817701453104,True,True,33833.35,133.64,3818193.0,0.395,20,63.6,53.3,95.0,89.2,0.0,65.21739130434783,extended,correction,0.65,39.6,D
31,HONASA.NS,2026-09-03,477.04998779296875,477.5077260335286,466.0613047281901,464.4069616699219,378.8202461751302,353.4336065673828,475.7872721021221,246.8630140577539,506.64561650495574,True,True,True,True,True,True,True,True,False,61.48700105991516,noise,41.08937946768654,False,True,False,False,,Personal Products,Personal Care,91.19330691325406,True,True,15552.98,84.27,1766538.0,0.5418,20,63.2,58.7,77.0,82.3,0.0,84.78260869565217,extended,correction,0.65,39.5,D
32,KIRLOSENG.NS,2026-09-03,2267.60009765625,2112.875010172526,2159.748565673828,2216.1132299804685,1804.3963053385417,1645.1270166015624,2141.6045500676355,852.4932940420172,2714.2611782271474,True,True,True,True,True,True,True,True,False,148.40635548241795,green,244.46154476683267,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",97.97446059004844,True,True,32998.08,169.87,749107.0,0.5148,20,66.6,49.4,74.5,61.1,50.0,60.86956521739131,watch — approaching pivot,correction,0.65,39.4,D
33,MWL.NS,2026-09-03,39.08000183105469,39.84666633605957,39.14380645751953,38.60842185974121,33.55857046763102,31.85810832977295,39.390699327506056,18.244740193825397,43.939998626708984,True,True,True,True,True,True,True,False,False,103.71190140941695,noise,49.677256351380436,False,False,False,False,,Metals & Minerals Trading,Trading - Metals,95.94892118009687,True,True,1160.7,3.47,888431.0,0.2991,20,60.5,57.1,47.2,71.9,50.0,82.6086956521739,watch — approaching pivot,correction,0.65,39.3,D
34,MARINE.NS,2026-09-03,430.3999938964844,394.04583231608075,331.266667260064,313.10200073242186,245.5544002278646,236.08020011901854,403.38557831259425,150.86000061035156,450.0,True,True,True,True,True,True,True,True,False,149.55108275043364,noise,90.04555746669111,False,False,False,False,,Industrial Manufacturing,Industrial Products,98.06252752091589,True,True,5709.91,44.39,1031399.0,0.7774,20,85.5,35.4,77.0,85.3,0.0,80.43478260869566,extended,correction,0.65,39.2,D
35,VOLTAMP.NS,2026-09-03,11166.7001953125,10853.204182942709,10081.214111328125,9958.18119140625,9408.612330729167,8973.024289550782,10843.683601765451,6598.399718534983,12687.87155025179,True,True,True,True,True,True,True,True,False,41.361679264895116,noise,46.99687195320117,False,False,False,False,BSE,Electrical Equipment,Heavy Electrical Equipment,85.90929106120652,True,True,11312.96,53.13,47512.0,0.4696,20,50.7,43.0,78.5,70.0,54.7,71.73913043478261,actionable,correction,0.65,39.2,D
36,INDSWFTLAB.NS,2026-09-03,372.70001220703125,349.8183364868164,283.11055755615234,265.2310015869141,184.2179335530599,162.3192001724243,353.7963146649698,87.1500015258789,389.5,True,True,True,True,True,True,True,True,False,276.2746095144285,noise,39.00847851977059,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.42756494936151,True,True,3236.4,52.47,1407839.0,1.6213,20,83.0,35.4,94.0,91.4,0.0,56.52173913043478,extended,correction,0.65,39.0,D
37,RAYMOND.NS,2026-09-03,757.9000244140625,645.3250020345052,622.3638882107205,617.7399975585937,505.78466654459635,487.90075042724607,658.5313062130516,320.0,765.0,True,True,True,True,True,True,True,True,False,23.225760418871566,ppv,1912.0375226974102,True,False,True,False,,Industrial Manufacturing,Industrial Products,78.20343461030383,True,True,5043.93,43.78,577643.0,0.868,20,49.1,50.1,90.0,98.1,0.0,80.43478260869566,extended,correction,0.65,38.9,D
38,EBGNG.NS,2026-09-03,622.0999755859375,610.5708312988281,573.3152787950304,586.2209997558593,460.3750001017253,420.14650001525877,614.7706471720265,239.0,689.5,True,True,True,True,True,True,True,True,False,81.66154282682325,red,148.70636633030364,False,False,False,False,,IT - Hardware,Computers Hardware & Equipments,94.0554821664465,True,True,7092.66,48.23,775214.0,0.6799,10,56.1,45.0,84.0,74.4,50.0,54.347826086956516,actionable,correction,0.65,38.9,D
39,NITINSPIN.NS,2026-09-03,640.25,613.1625061035156,572.562503390842,567.5880029296875,477.4863342285156,438.3430009460449,618.2858282031963,302.20001220703125,649.5499877929688,True,True,True,True,True,True,True,True,False,88.39193423612441,noise,83.13748323732214,False,False,True,False,,Textiles & Apparels,Other Textile Products,94.76001761338617,True,True,3599.49,11.86,185233.0,0.3295,20,82.7,58.0,55.0,97.1,0.0,67.3913043478261,extended,correction,0.65,38.9,D
40,INDOTECH.NS,2026-09-03,3610.699951171875,3728.4583333333335,3597.0027669270835,3485.479990234375,2473.502664388021,2241.7789959716797,3681.612970891283,1100.0,4030.0,True,True,True,True,True,True,True,False,False,89.2698036163323,noise,33.30133689858347,False,True,False,False,,Electrical Equipment,Heavy Electrical Equipment,94.89211800968737,True,True,3834.56,9.85,27277.0,0.2568,5,78.1,45.4,86.5,73.2,0.0,71.73913043478261,extended,correction,0.65,38.9,D
41,TMB.NS,2026-09-03,942.4500122070312,891.7416534423828,861.1555531819662,834.1159973144531,724.5255489095052,673.5165339660645,902.3031929923593,405.09227596916213,947.5,True,True,True,True,True,True,True,True,False,126.83923533597725,ppv,71.7855027750743,False,False,True,False,,Banks,Private Sector Bank,97.22589167767504,True,True,14923.83,34.86,369865.0,0.2336,20,81.0,34.9,83.8,98.9,0.0,65.21739130434783,extended,correction,0.65,38.9,D
42,SHILPAMED.NS,2026-09-03,956.1500244140625,879.2583312988281,753.0972188313802,711.5429968261719,512.2629986572266,463.5752490234375,895.7801193230754,259.5,966.4500122070312,True,True,True,True,True,True,True,True,False,126.72948481137007,noise,94.43565163368585,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.1818582122413,True,True,18700.56,172.54,1804497.0,0.9226,20,93.4,35.4,76.0,97.9,0.0,56.52173913043478,extended,correction,0.65,38.8,D
43,DYNAMATECH.NS,2026-09-03,11532.0,11604.722005208334,10995.062445746527,10840.800546875,10471.158798828124,10120.720710449219,11537.881169844277,6492.522559926718,12865.829460466755,True,True,True,True,True,True,True,False,False,74.42661239035253,noise,69.9322030818197,False,False,False,False,,Industrial Manufacturing,Industrial Products,92.86657859973579,True,True,7831.89,17.33,15027.0,0.2213,20,53.4,55.4,42.2,73.3,63.1,80.43478260869566,actionable,correction,0.65,38.8,D
44,HMT.NS,2026-09-03,69.06999969482422,63.603333155314125,61.59916665818956,62.89980018615723,59.22293337504069,56.345,64.52844654654815,41.0,72.94999694824219,True,True,True,True,True,True,True,True,False,23.009791305153616,green,196.5134145737005,False,False,False,False,,Industrial Manufacturing,Industrial Products,78.07133421400265,True,True,8316.66,0.12,16858.0,0.0014,5,36.5,43.1,78.5,83.4,50.0,80.43478260869566,watch — approaching pivot,correction,0.65,38.8,D
45,SAIL.NS,2026-09-03,197.0,187.89583206176758,174.96638870239258,173.06859954833985,172.56306650797526,164.37059986114502,190.88394858996296,122.0305574809762,209.6999969482422,True,True,True,True,True,True,True,True,False,53.81636526316165,noise,90.2310559410133,False,False,False,False,,Ferrous Metals,Iron & Steel,89.47600176133862,True,True,81371.35,378.81,19228866.0,0.4655,No Band,45.4,62.6,41.0,81.9,51.0,86.95652173913044,actionable,correction,0.65,38.7,D
46,PANAMAPET.NS,2026-09-03,484.54998779296875,480.84583282470703,474.525750901964,458.87432861328125,354.35220906575523,338.0321040344238,481.761307910362,227.57646060004578,595.8726432274872,True,True,True,True,True,True,True,True,False,61.63797658195207,noise,27.86660381898883,False,False,False,False,,Petroleum Products,Lubricants,91.2373403786878,True,True,2931.22,50.12,1034325.0,1.7098,20,69.6,35.4,72.5,56.6,50.0,73.91304347826086,watch — approaching pivot,correction,0.65,38.6,D
47,SWANDEF.NS,2026-09-03,2490.0,2396.0416666666665,2427.4888916015625,2377.5040087890625,2067.8700048828123,1902.8812512207032,2429.2133322708123,430.79998779296875,2750.0,True,True,True,True,True,True,True,True,False,477.9944453472522,ppv,648.541570449256,True,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.8678996036988,True,True,13117.86,4.84,19443.0,0.0369,5,69.7,42.4,87.5,75.1,0.0,80.43478260869566,extended,correction,0.65,38.5,D
48,SAKAR.NS,2026-09-03,1006.9500122070312,912.0124969482422,893.9222225613064,878.465,703.0059991455078,626.631999206543,933.2055691387237,321.04998779296875,1024.0,True,True,True,True,True,True,True,True,False,196.33609428512978,noise,99.72827863799208,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.85512989872302,True,True,2210.25,16.01,159003.0,0.7244,20,78.0,47.7,77.0,96.7,0.0,56.52173913043478,extended,correction,0.65,38.4,D
49,WELCORP.NS,2026-09-03,2641.60009765625,2353.4750061035156,1939.655565049913,1830.6596948242188,1324.9493253580729,1192.884645690918,2400.467563868048,707.6502693631002,2676.0,True,True,True,True,True,True,True,True,False,210.93046928471512,green,220.70104978595003,False,False,True,False,,Industrial Products,Iron & Steel Products,99.1193306913254,True,True,69660.03,409.12,1548758.0,0.5873,20,84.0,27.1,89.0,97.4,0.0,60.86956521739131,extended,correction,0.65,38.4,D
50,MINDACORP.NS,2026-09-03,706.5,714.4833323160807,707.369859483507,702.8216430664063,607.7263273111979,600.7175723266602,710.8321406639361,467.97365403461544,769.0,True,True,True,True,True,True,True,False,False,39.482286323120434,noise,33.51715085867591,False,True,False,False,,Auto Components,Auto Components & Equipments,85.38088947600177,True,True,16628.25,37.55,531508.0,0.2258,20,43.2,52.7,62.5,77.7,57.8,69.56521739130434,actionable,correction,0.65,38.3,D
51,KPRMILL.NS,2026-09-03,1175.4000244140625,1144.5749918619792,1102.9421929253472,1114.9973510742188,995.6583292643229,982.8357952880859,1149.4925810450022,794.3546009216013,1331.0754095910231,True,True,True,True,True,True,True,True,False,18.548044304711887,ppv,91.88544080304834,False,False,False,False,,Textiles & Apparels,Other Textile Products,75.42932628797885,True,True,40260.1,79.45,675962.0,0.1973,20,32.7,57.1,82.5,70.6,50.0,67.3913043478261,watch — approaching pivot,correction,0.65,38.3,D
52,RUBYMILLS.NS,2026-09-03,409.04998779296875,395.0958302815755,388.5277786254883,377.8100012207031,284.2553333536784,267.4239000701904,393.3886498837503,169.02000427246094,424.8999938964844,True,True,True,True,True,True,True,True,False,84.47013015199458,ppv,91.69058648206197,False,False,False,False,,Textiles & Apparels,Other Textile Products,94.3637164244826,True,True,1367.86,1.81,44334.0,0.1326,5,84.3,27.1,90.0,86.5,0.0,67.3913043478261,extended,correction,0.65,38.3,D
53,INOXINDIA.NS,2026-09-03,2176.199951171875,2036.0082906087239,1984.0777655707466,1961.1199926757813,1578.6557568359376,1467.1487902832032,2081.6407664080084,1066.9168905614442,2267.89990234375,True,True,True,True,True,True,True,True,False,89.16626663322089,noise,65.1166423071709,False,False,False,False,,Industrial Products,Other Industrial Products,94.80405107881991,True,True,19751.95,97.93,450009.0,0.4958,20,84.8,28.2,57.5,85.9,42.1,60.86956521739131,actionable,correction,0.65,38.2,D
54,HIRECT.NS,2026-09-03,1235.800048828125,1242.2166849772136,1273.2647772894966,1225.5794970703125,984.1312353515625,916.5554528808593,1238.434072916903,564.6092543150997,1397.5377365248423,True,True,True,True,True,True,True,False,False,51.69749251284183,dry,16.973983366740907,False,False,False,False,,Industrial Manufacturing,Industrial Products,88.72743284896522,True,True,4247.72,22.08,178682.0,0.5198,20,43.7,37.5,55.0,70.9,79.3,80.43478260869566,actionable,correction,0.65,38.1,D
55,SHRIPISTON.NS,2026-09-03,4551.2998046875,4582.024983723958,4437.887993706598,4367.907602539062,3639.3665869140623,3465.842062988281,4571.137045053968,2510.541880010137,4785.7998046875,True,True,True,True,True,True,True,False,False,80.30641828354112,noise,51.759353333359314,False,True,False,False,,Auto Components,Auto Components & Equipments,93.83531483927786,True,True,21111.78,32.61,71647.0,0.1545,20,63.3,40.3,96.5,84.2,0.0,69.56521739130434,extended,correction,0.65,38.1,D
56,MSTCLTD.NS,2026-09-03,744.25,723.5124969482422,646.1361100938585,656.2080004882813,529.2033022054037,516.2828590393067,719.9386396371028,362.1499938964844,763.0,True,True,True,True,True,True,True,True,False,56.43011008985648,noise,67.50844145120489,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,89.96036988110964,True,True,5239.52,100.77,1353930.0,1.9232,10,66.6,35.4,61.0,89.1,62.5,45.65217391304348,actionable,correction,0.65,37.9,D
57,KRISHANA.NS,2026-09-03,186.3699951171875,194.85916646321616,178.90166642930774,167.79359954833984,134.30254857381186,126.11409744262696,191.51641816039148,86.13667447448749,206.38999938964844,True,True,True,True,True,True,True,False,False,60.25692659421045,noise,26.903939223471113,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,90.84103918978424,True,True,5761.4,26.66,1430452.0,0.4627,20,48.6,47.1,77.0,74.6,50.0,58.69565217391305,watch — approaching pivot,correction,0.65,37.9,D
