symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
DIACABS.NS,206.27999877929688,204.26166534423828,195.08638848198785,185.84859985351562,151.9650665283203,151.3574998474121,204.34308425830176,101.66999816894531,219.0,True,True,True,True,True,True,True,True,False,92.87517967777488,noise,93.55811952544767,False,False,False,False,Electrical Equipment,Other Electrical Equipment,95.536147501213,True,True,10881.95,104.52,5061669,0.9605
IFCI.NS,77.0,82.08916727701823,72.25277784135606,68.82,59.3696666208903,58.48074993133545,81.03903515735246,46.22999954223633,95.80000305175781,True,True,True,True,True,True,True,False,False,24.898618157661524,noise,54.520725029590665,False,False,False,False,Finance,Financial Institution,79.86414361960213,True,True,20721.97,435.27,56594403,2.1005
INOXINDIA.NS,1872.9000244140625,1890.8500061035156,1619.9550645616318,1587.1875634765624,1302.4917228190104,1275.6744482421875,1884.8558869968867,1063.7207176384813,2099.0,True,True,True,True,True,True,True,False,False,58.49484412332535,noise,86.61814525110825,False,False,False,False,Industrial Products,Other Industrial Products,91.70305676855895,True,True,17053.55,75.58,402236,0.4432
ABSLAMC.NS,1141.199951171875,1142.3499857584636,1072.2777777777778,1065.342999267578,916.3470023600261,889.5810018920898,1149.3602279158486,708.0,1224.9000244140625,True,True,True,True,True,True,True,False,False,54.97738344175511,noise,73.33049513567634,False,False,False,False,Capital Markets,Asset Management Company,90.97525473071325,True,True,33183.21,50.25,437978,0.1514
DHANBANK.NS,32.0,33.09083318710327,32.97999996609158,31.931399955749512,27.015200004577636,26.751550016403197,33.41957000389345,19.450000762939453,35.16999816894531,True,True,True,True,True,True,True,False,False,12.123332072460524,red,101.43704613623537,False,False,False,False,Banks,Private Sector Bank,70.74235807860262,True,True,1265.01,7.36,2296380,0.5818
ACUTAAS.NS,3300.0,3170.9500122070312,3032.21390109592,2883.666005859375,2261.9320003255207,2087.9432928466795,3210.292958874116,1057.9228658449745,3444.300048828125,True,True,True,True,True,True,True,True,False,200.96211555205835,noise,48.45518810640373,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.68995633187772,True,True,26976.53,160.39,486775,0.5946
HAPPYFORGE.NS,1509.300048828125,1434.8416748046875,1410.4583367241753,1387.9180053710938,1234.362666015625,1167.723249206543,1473.4916880177068,862.0499877929688,1590.4000244140625,True,True,True,True,True,True,True,True,False,58.203058324664546,noise,33.76166101543831,False,False,False,False,Industrial Products,Castings & Forgings,91.6060164968462,True,True,14251.19,17.03,112765,0.1195
VISHNU.NS,608.4000244140625,602.3375091552734,597.8250037299263,596.30900390625,541.5223345947265,528.284250793457,608.2953759415519,443.70001220703125,652.0,True,True,True,True,True,True,True,True,False,13.483806001032605,noise,63.986740982113275,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,72.00388161086852,True,True,4124.74,8.12,132534,0.1969
GNA.NS,436.70001220703125,394.2308934529622,381.52865261501734,395.5812023925781,375.25914286295574,359.2320544433594,406.6922327074654,289.7233688082436,466.65519277373505,True,True,True,True,True,True,True,True,False,38.92296106633073,ppv,250.36541269824224,False,False,False,False,Auto Components,Auto Components & Equipments,86.07472100921882,True,True,1867.49,11.21,257690,0.6002
BAHETI.NS,719.25,661.7958323160807,623.0305582682291,614.2210021972656,588.299999593099,582.3950009155274,684.8510353672276,478.0,743.9500122070312,True,True,True,True,True,True,True,True,False,23.328186719014,red,111.671469740634,False,False,False,False,Industrial Products,"Aluminium, Copper & Zinc Products",79.23338185346918,True,True,294.47,0.87,30672,0.2958
APCOTEXIND.NS,511.8500061035156,527.6093317667643,505.5532497829861,475.12739624023436,401.009424235026,395.0929440307617,526.5007565443653,307.1774227167927,579.0,True,True,True,True,True,True,True,False,False,34.29214807773593,red,105.01887746155592,False,False,False,False,Industrial Products,Rubber,84.52207666181465,True,True,2664.31,6.21,120778,0.233
MBAPL.NS,576.7000122070312,563.0762074788412,548.9849260118273,543.06638671875,472.8749216715495,459.2474078369141,563.0954983519116,344.8959028576068,585.0,True,True,True,True,True,True,True,True,False,62.41634688001418,noise,85.46383425785298,False,False,True,False,Fertilizers & Agrochemicals,Fertilizers,92.28529839883551,True,True,5038.55,13.19,229387,0.2618
NRBBEARING.NS,429.20001220703125,427.87083689371747,384.5047310723199,357.15348754882814,294.68781901041666,288.7255577087402,424.0677599157404,211.10343900049978,455.79998779296875,True,True,True,True,True,True,True,True,False,54.23215361599378,dry,18.010639818136777,False,False,False,False,Auto Components,Auto Components & Equipments,90.73265405143135,True,True,4186.09,40.64,941004,0.9709
ASHIANA.NS,385.04998779296875,375.5833384195964,368.85277981228296,360.6800018310547,321.48962890625,314.7788668823242,378.74585601490276,268.63644581896057,405.0,True,True,True,True,True,True,True,True,False,13.110602114775194,noise,48.78221246586018,False,True,False,False,Realty,"Residential, Commercial Projects",71.61572052401746,True,True,3874.23,4.61,119603,0.119
DEEDEV.NS,667.2999877929688,684.6750030517578,597.212504916721,546.8210040283203,342.6548011271159,323.4933508300781,681.1954049193406,183.0,760.0,True,True,True,True,True,True,True,False,False,115.46656812750969,noise,22.064454557814265,False,False,False,False,Industrial Manufacturing,Industrial Products,96.60359049005336,True,True,4661.42,45.32,673461,0.9723
UFBL.NS,690.8499755859375,632.2791646321615,503.50972239176434,454.9370007324219,294.30546681722006,277.16740005493165,648.9310625046268,172.33999633789062,728.4000244140625,True,True,True,True,True,True,True,True,False,118.51968651694472,noise,30.801094581928417,False,False,False,False,Leisure Services,Restaurants,96.84619116933527,True,True,2700.28,28.09,406564,1.0402
DATAPATTNS.NS,4506.60009765625,4602.0833740234375,4235.297247992621,4155.722016601562,3301.72267578125,3164.9785021972657,4614.593135116831,2131.0,4955.89990234375,True,True,True,True,True,True,True,False,False,49.489744393982946,noise,49.816384519902506,False,False,False,False,Aerospace & Defense,Aerospace & Defense,89.22852983988355,True,True,25215.18,570.71,1267125,2.2634
CENTUM.NS,3562.300048828125,3561.4916788736978,3323.4111056857637,3199.239990234375,2714.6653336588543,2688.4714990234374,3575.3660428332532,2044.199951171875,3749.800048828125,True,True,True,True,True,True,True,False,False,54.80690648159809,noise,63.23927836508536,False,False,False,False,Industrial Manufacturing,Industrial Products,90.92673459485687,True,True,5269.9,26.04,72829,0.4941
SASKEN.NS,2250.39990234375,2309.949991861979,2058.6666564941406,1849.9039965820311,1459.3580004882813,1447.0616162109375,2322.7454359837793,991.0,2780.199951171875,True,True,True,True,True,True,True,False,False,64.07537368307787,noise,22.732046104059016,False,False,False,False,IT - Services,IT Enabled Services,92.52789907811741,True,True,3394.18,48.53,217115,1.4297
BAJAJCON.NS,578.4500122070312,594.3250020345052,564.7097218831381,536.7430004882813,393.8390010579427,359.75410064697263,592.5008736773204,168.27000427246094,632.5999755859375,True,True,True,True,True,True,True,False,False,242.09593987518997,noise,36.43244633509992,False,True,False,False,Personal Products,Personal Care,99.2721979621543,True,True,7549.74,78.27,1354150,1.0367
BLSE.NS,225.25999450683594,227.23333104451498,216.29166539510092,208.04199920654298,187.64698415120444,187.41405563354493,226.30304640311093,124.30000305175781,237.5,True,True,True,True,True,True,True,False,False,21.48691340066422,green,127.5636081616946,False,False,False,False,IT - Services,IT Enabled Services,77.92333818534692,True,True,2056.49,6.73,296668,0.3273
ADOR.NS,1229.300048828125,1186.9750061035156,1125.941674126519,1104.446005859375,1048.4516666666666,1047.5254998779296,1202.9992949305615,848.0,1262.9000244140625,True,True,True,True,True,True,True,True,False,24.861308450242237,noise,29.542661218522653,False,True,False,False,Industrial Products,Other Industrial Products,79.81562348374575,True,True,2138.81,4.63,37665,0.2164
GVPIL.NS,987.25,989.5333353678385,839.2444441053602,761.8729974365234,504.4596659342448,460.72999969482424,991.1059219894331,270.8999938964844,1084.0,True,True,True,True,True,True,True,False,False,223.00017003578142,red,112.96597091087273,False,False,False,False,Electrical Equipment,Heavy Electrical Equipment,98.98107714701602,True,True,6664.93,31.45,317261,0.4719
FCL.NS,40.900001525878906,41.958333333333336,37.165000120798744,33.26000003814697,26.657000007629396,26.20517345428467,42.336557093308734,19.100000381469727,47.18000030517578,True,True,True,True,True,True,True,False,False,46.46563237975832,noise,39.332886652006046,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,88.64628820960698,True,True,4786.1,87.13,21199847,1.8205
MTARTECH.NS,7976.5,7731.958333333333,7464.638888888889,6944.200009765625,4364.454664713542,3791.73299621582,7903.690930767419,1390.5,8714.0,True,True,True,True,True,True,True,True,False,374.42453865148354,dry,8.827077592680697,False,True,False,False,Aerospace & Defense,Aerospace & Defense,99.7573993207181,True,True,24546.15,1237.14,1550304,5.0401
AETHER.NS,1325.0999755859375,1197.75,1147.7444424099392,1157.7700024414062,1036.2183382161459,965.5245043945313,1232.3689553466768,726.4500122070312,1370.5999755859375,True,True,True,True,True,True,True,True,False,73.4083534973387,red,103.4191421734163,False,True,False,False,Chemicals & Petrochemicals,Specialty Chemicals,93.83794274623969,True,True,17518.06,48.61,368225,0.2775
MANAKSTEEL.NS,73.87000274658203,69.81166776021321,67.37583382924397,68.57680030822753,62.964866689046225,62.164500064849854,71.04395108979716,45.11000061035156,87.12999725341797,True,True,True,True,True,True,True,True,False,26.51139496274415,ppv,68.98393846826573,False,False,False,False,Ferrous Metals,Iron & Steel,80.73750606501699,True,True,484.3,0.6,81072,0.1237
STYLAMIND.NS,3326.199951171875,3226.4666341145835,2939.5388861762153,2745.3179931640625,2375.228008626302,2250.0830059814452,3226.805469519427,1593.699951171875,3357.300048828125,True,True,True,True,True,True,True,True,False,106.72467067569143,noise,61.6128062772204,False,False,False,False,Consumer Durables,Plywood Boards/ Laminates,96.16690926734594,True,True,5528.55,17.79,54583,0.3219
UNIPARTS.NS,651.8499755859375,662.5708414713541,607.1319495307075,583.1730029296875,506.99334025065104,489.94602401733397,661.337120353231,310.00520202330097,705.7999877929688,True,True,True,True,True,True,True,False,False,89.3057313324896,noise,37.12646598836668,False,False,False,False,Auto Components,Auto Components & Equipments,95.39058709364386,True,True,2945.33,13.01,199293,0.4419
ANANDRATHI.NS,1932.5,1827.5833435058594,1792.8678588867188,1795.6016723632813,1614.4365551757812,1588.0015679931641,1861.2270232660908,1006.0734761935839,1953.5999755859375,True,True,True,True,True,True,True,True,False,85.40157474413219,green,159.522341708565,False,False,True,False,Capital Markets,Financial Products Distributor,94.95390587093644,True,True,32177.14,129.78,669696,0.4033
MAYURUNIQ.NS,789.8499755859375,807.4749959309896,730.0277794731987,684.8580017089844,573.3103338623047,559.5602496337891,799.1458674009409,471.20001220703125,849.1500244140625,True,True,True,True,True,True,True,False,False,43.50447433284219,noise,23.312491078297086,False,False,False,False,Consumer Durables,Leather And Leather Products,87.72440562833576,True,True,3398.65,20.99,268335,0.6175
PASUPTAC.NS,63.58000183105469,66.8674996693929,62.351944075690376,58.94199966430664,52.95526646931966,51.435049781799314,66.10754924595393,40.099998474121094,78.94999694824219,True,True,True,True,True,True,True,False,False,29.570006575241425,dry,18.27859091960704,False,False,False,False,Chemicals & Petrochemicals,Petrochemicals,82.29015041242116,True,True,561.98,2.44,387490,0.4347
MWL.NS,371.04998779296875,374.3375015258789,370.4152789645725,352.78300109863284,295.1990663655599,278.2302496337891,373.2328601587642,157.81095619201662,395.5,True,True,True,True,True,True,True,False,False,130.67028244505946,noise,50.648857316324836,False,True,False,False,Metals & Minerals Trading,Trading - Metals,97.47695293546822,True,True,1104.87,2.72,73222,0.2465
PAISALO.NS,59.34000015258789,58.95916620890299,53.41472180684408,51.62339950561523,40.76519982655843,40.01977047920227,58.71968620940934,29.334685964813463,61.0,True,True,True,True,True,True,True,True,False,101.66898199630529,noise,33.29041497517559,False,False,False,False,Finance,Non Banking Financial Company (NBFC),95.8272683163513,True,True,5397.1,71.94,12123403,1.3329
SJS.NS,2141.39990234375,2160.3882446289062,2048.7651943630644,1960.1828344726562,1786.605802408854,1723.4387982177734,2151.571128400593,1129.4649379983273,2282.990664825098,True,True,True,True,True,True,True,False,False,73.41368475911577,noise,37.45877649037129,False,False,False,False,Auto Components,Auto Components & Equipments,93.88646288209607,True,True,6843.02,25.53,119413,0.3731
PRECOT.NS,736.2000122070312,717.1833292643229,718.2847239176432,674.4300012207032,519.4343349202474,500.64650146484377,730.4036959564173,300.04998779296875,861.25,True,True,True,True,True,True,True,True,False,38.84915415513706,noise,26.85047233910182,False,False,False,False,Textiles & Apparels,Other Textile Products,86.02620087336244,True,True,888.0,0.57,7704,0.0642
BLISSGVS.NS,491.95001220703125,460.8291651407878,384.71805402967664,352.0249996948242,244.25748545328776,221.46666282653808,465.4228562409178,117.7448072129227,495.0,True,True,True,True,True,True,True,True,False,232.96958481712275,noise,73.90522317908719,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.17515769044152,True,True,5211.6,109.45,2227390,2.1002
RATNAVEER.NS,180.50999450683594,175.59249877929688,174.72805489434137,170.49579956054689,156.8603996785482,155.59964988708495,179.1549884276316,130.5,197.0,True,True,True,True,True,True,True,True,True,18.444883028961854,red,263.04478310388794,False,False,False,False,Industrial Products,Iron & Steel Products,75.9825327510917,True,True,1285.68,42.1,2339017,3.2747
INDOTECH.NS,2935.199951171875,2685.375,2623.2583279079863,2561.371999511719,1827.2119978841147,1806.571498413086,2753.4899740148794,1100.0,3050.5,True,True,True,True,True,True,True,True,False,47.47524891536332,ppv,65.14440541707626,False,False,True,False,Electrical Equipment,Heavy Electrical Equipment,88.84036875303251,True,True,3170.07,21.16,70872,0.6673
CARYSIL.NS,1179.0999755859375,1186.4000142415364,1078.7750023735894,1030.0850024414062,928.5570003255208,927.6859033203125,1177.6541704255299,732.0999755859375,1247.9000244140625,True,True,True,True,True,True,True,True,False,38.40790005936565,noise,39.189782384665534,False,True,False,False,Consumer Durables,Household Appliances,85.8806404657933,True,True,3352.25,18.05,153124,0.5384
THYROCARE.NS,517.2000122070312,531.1025339762369,502.7940953572591,474.41175354003906,436.11301676432294,432.44538848876954,533.4048704869649,307.3204245232677,574.9000244140625,True,True,True,True,True,True,True,False,False,62.30602054461494,noise,84.0666688768777,False,False,False,False,Healthcare Services,Healthcare Service Provider,92.23677826297913,True,True,8164.99,26.81,522556,0.3283
VIJAYA.NS,1367.800048828125,1307.2916463216145,1292.5722147623699,1237.3219982910157,1068.8163321940103,1057.4712493896484,1319.7403863838795,848.0,1427.800048828125,True,True,True,True,True,True,True,True,False,47.33189661406732,ppv,187.59518682966495,False,False,False,False,Healthcare Services,Healthcare Service Provider,88.79184861717613,True,True,14086.56,35.27,257647,0.2504
KAPSTON.NS,364.45001220703125,347.4791717529297,340.0888883802626,339.4989996337891,329.3848876953125,313.69151618957517,352.00961535801434,230.89999389648438,433.5,True,True,True,True,True,True,True,True,False,52.41939328206144,red,227.31657683687132,False,True,False,False,Commercial Services & Supplies,Diversified Commercial Services,90.15041242115478,True,True,1116.71,0.71,19468,0.064
ACCENTMIC.NS,459.6499938964844,453.3624954223633,452.68055555555554,446.3630010986328,377.6856681315104,350.4980110168457,456.74535882928967,214.26999647098503,487.3999938964844,True,True,True,True,True,True,True,True,False,109.78882891807177,noise,58.149334232260244,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.31246967491509,True,True,638.24,1.57,54642,0.2456
RISHABH.NS,567.4000244140625,565.3916727701823,530.9430584377712,517.9810015869141,440.65466634114586,431.8084999084473,568.7848622724836,272.29998779296875,609.0,True,True,True,True,True,True,True,False,False,98.01083531157111,noise,49.28715807896175,False,False,False,False,Electrical Equipment,Other Electrical Equipment,95.73022804463852,True,True,2209.54,12.0,209737,0.543
SANSTAR.NS,125.04000091552734,118.334166208903,112.2427772945828,105.81099929809571,94.24666636149088,94.22329978942871,120.37402189999716,74.30000305175781,137.49000549316406,True,True,True,True,True,True,True,True,False,41.99409991162864,red,152.36827830729501,False,True,False,False,Agricultural Food & other Products,Other Agricultural Products,87.04512372634643,True,True,2259.83,13.25,1068858,0.5865
SETCO.NS,16.81999969482422,17.830000241597492,15.830899318059286,15.289275817871093,11.002189785639445,10.640978429317475,17.318376560069016,6.30912658406512,19.350000381469727,True,True,True,True,True,True,True,False,False,82.1437257456053,noise,30.655159216697726,False,True,False,False,Auto Components,Auto Components & Equipments,94.71130519165453,True,True,225.57,0.42,251333,0.1874
GAYAPROJ.NS,21.90999984741211,23.083333492279053,20.270277818044026,19.893000030517577,15.035666637420654,13.972549939155579,22.85463881644501,7.699999809265137,26.0,True,True,True,True,True,True,True,False,False,154.7674287854825,noise,53.72945114446909,False,False,False,False,Construction,Civil Construction,98.05919456574479,True,True,1014.03,1.27,583211,0.1256
SKMEGGPROD.NS,276.010009765625,245.9008331298828,215.95694478352866,202.81019989013672,190.80619954427084,187.9328995513916,251.16566155997907,119.4853423170238,279.0,True,True,True,True,True,True,True,True,False,121.76795553016353,ppv,122.92288569978275,False,False,True,False,Food Products,Meat Products including Poultry,96.99175157690442,True,True,1465.77,23.74,854020,1.6197
SHIVAUM.NS,405.0,368.1374994913737,342.25972323947485,343.63200134277344,315.80266662597654,311.4687498474121,370.8752309203631,275.0,407.0,True,True,True,True,True,True,True,True,False,40.13840830449826,ppv,151.7948717948718,False,False,True,False,Commercial Services & Supplies,Trading & Distributors,86.55992236778263,True,True,550.82,0.02,403,0.003
VENUSREM.NS,1947.0,1784.25,1386.8902842203777,1273.3910046386718,943.4030017089843,822.1062507629395,1780.2990916354386,416.0,1947.0999755859375,True,True,True,True,True,True,True,True,False,357.25694124412814,noise,80.89519038898561,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.61183891314896,True,True,2605.74,16.96,87115,0.651
AIMTRON.NS,1273.6500244140625,1251.1750183105469,1188.8180609809028,1147.7610009765624,938.0270003255208,892.218249206543,1250.142663881488,551.5999755859375,1343.0,True,True,True,True,True,True,True,True,False,118.70869370820634,noise,48.37570621468927,False,False,False,False,Industrial Manufacturing,Industrial Products,96.89471130519165,True,True,1113.17,2.95,54190,0.2655
SENORES.NS,1269.699951171875,1260.7666524251301,1121.366660224067,1059.9209973144532,882.8983325195312,846.4657504272461,1257.6034863116704,515.0,1360.0,True,True,True,True,True,True,True,True,False,142.37854545124074,noise,87.56870861838347,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.81659388646288,True,True,5850.65,56.0,440795,0.9571
OMAXAUTO.NS,223.52999877929688,226.03583272298178,226.54805416531033,200.1127508544922,133.71176747639973,131.54110656738283,226.1175183604634,81.80834807168513,263.3999938964844,True,True,True,True,True,True,True,False,False,164.60999849896254,dry,7.824341731327655,False,False,False,False,Auto Components,Auto Components & Equipments,98.20475497331392,True,True,478.35,4.44,198841,0.9274
PARAS.NS,1233.75,1213.5750020345051,965.4513905843099,919.4579992675781,752.7160026041666,741.103501586914,1236.4940613108215,580.5,1443.0,True,True,True,True,True,True,True,False,False,42.36959230003363,noise,70.67211278035302,False,False,False,False,Aerospace & Defense,Aerospace & Defense,87.28772440562832,True,True,9928.36,399.35,3241452,4.0223
AARVI.NS,143.10000610351562,142.91583251953125,133.39305602179633,132.26919998168944,129.23686650594075,127.51809986114502,142.72087518916908,96.98999786376953,154.6999969482422,True,True,True,True,True,True,True,True,False,34.623101475467855,noise,71.63358308396475,False,False,False,False,Commercial Services & Supplies,Diversified Commercial Services,84.61911693352742,True,True,211.63,0.42,29559,0.1996
EFFWA.NS,365.0,343.2624969482422,297.2624986436632,280.6999987792969,238.81599934895834,234.6409992980957,352.15780132198284,165.0,383.0,True,True,True,True,True,True,True,True,False,51.45228215767634,noise,53.23679727427598,False,False,False,False,Other Utilities,Waste Management,89.76225133430373,True,True,506.92,0.74,33822,0.1461
SBCL.NS,754.0,732.4499918619791,696.3138851589626,663.4879968261719,516.197177734375,512.7458509826661,743.9315088939464,368.6000061035156,789.8499755859375,True,True,True,True,True,True,True,True,False,55.86702935227461,noise,98.47794308187763,False,False,False,False,Industrial Products,Iron & Steel Products,91.16933527413876,True,True,4356.32,42.71,564723,0.9804
PIXTRANS.NS,1796.0999755859375,1627.8250122070312,1582.2916666666667,1565.4219995117187,1470.373330891927,1464.8319989013671,1646.066848486209,1220.0999755859375,1854.0,True,True,True,True,True,True,True,True,False,16.217523544401026,ppv,3740.9373919873083,True,False,True,False,Industrial Products,Rubber,74.38136826783115,True,True,2419.84,11.18,62951,0.462
INDSWFTLAB.NS,200.89999389648438,175.3741658528646,153.94666629367404,149.65399932861328,128.0152663675944,121.79144985198974,182.10851728876685,87.1500015258789,204.89999389648438,True,True,True,True,True,True,True,True,False,88.63849192158158,ppv,147.03895626252324,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.2935468219311,True,True,1747.93,28.2,1403073,1.6134
MEGASTAR.NS,351.8500061035156,327.6875,310.06944274902344,303.80499877929685,261.52713287353515,255.57149978637696,333.3471865305955,203.0,355.0,True,True,True,True,True,True,True,True,False,23.542844517004657,ppv,162.5045942496627,False,False,True,False,Food Products,Other Food Products,79.37894226103833,True,True,395.28,1.64,46762,0.4141
SIGMAADV.NS,615.0499877929688,517.720827738444,418.92361026340063,370.89100006103513,242.6263340250651,224.5708504486084,540.6819698433055,81.61000061035156,638.0999755859375,True,True,True,True,True,True,True,True,False,619.9461378858334,ppv,159.97049918851192,False,False,True,False,Aerospace & Defense,Aerospace & Defense,99.90295972828724,True,True,11014.98,25.58,409336,0.2323
NGLFINE.NS,2989.89990234375,2998.0833333333335,2697.583346896701,2586.560009765625,2067.7486669921873,1916.8069989013673,3001.8397256628955,993.5718383789062,3232.0,True,True,True,True,True,True,True,False,False,200.9243807898195,noise,73.62068309027909,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.64143619602135,True,True,1807.2,5.27,18016,0.2916
MIRCELECTR.NS,42.060001373291016,39.03583304087321,40.49138874477811,38.33559989929199,31.54466660817464,30.45364993095398,40.33685607842185,13.6899995803833,49.22999954223633,True,True,True,True,True,True,True,True,False,201.30747983073041,dry,10.52240903305003,False,False,False,False,Consumer Durables,Consumer Electronics,98.7869966035905,True,True,1411.82,8.58,2244733,0.6077
MODISONLTD.NS,321.1499938964844,315.73333231608075,261.2352778116862,231.94679962158204,171.6258246866862,167.22046943664552,320.6522351934481,114.0,362.70001220703125,True,True,True,True,True,True,True,True,False,108.0808821799267,noise,49.88464311581387,False,True,False,False,Electrical Equipment,Other Electrical Equipment,96.21542940320232,True,True,1045.7,6.54,202851,0.6251
IDEAFORGE.NS,824.75,883.6333312988281,846.7958340115017,775.6430017089843,550.1919999186198,535.893500213623,870.5724277963669,366.0,992.25,True,True,True,True,True,True,True,False,False,30.694876151487893,dry,19.109985722904057,False,False,False,False,Aerospace & Defense,Aerospace & Defense,83.21203299369239,True,True,3575.85,118.2,1434466,3.3055
PARIN.NS,720.5499877929688,720.8458404541016,688.6805572509766,674.0759997558594,642.1333345540364,613.3875007629395,718.1096623018377,311.6499938964844,748.0,True,True,True,True,True,True,True,True,False,106.4021699212776,noise,52.69130998702983,False,False,False,False,Consumer Durables,"Furniture, Home Furnishing",96.11838913148956,True,True,257.33,0.61,26515,0.2385
SCPL.NS,480.6499938964844,477.87083435058594,453.67083062065973,424.907998046875,339.83846659342447,315.3806997680664,478.35983601790764,190.02999877929688,524.9000244140625,True,True,True,True,True,True,True,True,False,53.513249609319445,noise,35.213428515997734,False,True,False,False,Food Products,Dairy Products,90.44153323629305,True,True,505.31,0.8,16714,0.1592
CUPID.NS,182.61000061035156,169.30166498819986,141.40611033969455,134.22279937744142,100.09399991353352,86.80303991317749,171.75957476852992,18.17799949645996,183.0,True,True,True,True,True,True,True,True,False,886.3346722067758,green,103.11023205116119,False,False,True,False,Personal Products,Personal Care,99.95147986414362,True,True,24607.29,341.41,18656111,1.3874
RACLGEAR.NS,1342.699951171875,1309.8750101725261,1294.2833421495225,1295.630009765625,1209.709628499349,1170.7036071777343,1322.161600967093,804.2043907437434,1690.2278315095687,True,True,True,True,True,True,True,True,False,38.48824006815001,noise,51.20997213591056,False,False,False,False,Auto Components,Auto Components & Equipments,85.92916060164968,True,True,1582.75,3.6,26896,0.2278
AEROFLEX.NS,466.6499938964844,473.85833231608075,424.56805589463977,390.6260003662109,267.1646004231771,245.27495025634767,477.282888562059,158.0,521.9000244140625,True,True,True,True,True,True,True,False,False,128.52353052954686,noise,38.00433569215071,False,False,False,False,Industrial Products,Iron & Steel Products,97.33139252789907,True,True,6166.61,139.77,2999265,2.2665
AHLWEST.NS,596.5999755859375,584.9124959309896,583.6902737087673,509.0121969604492,267.23939524332684,236.46704490661622,600.2814228833234,137.0,751.4000244140625,True,True,True,True,True,True,True,False,False,313.87443693848655,noise,48.90158956956599,False,False,False,False,Leisure Services,Hotels & Resorts,99.5147986414362,True,True,695.11,0.14,2308,0.0198
PRIZOR.NS,906.5,871.4666595458984,747.6819441053602,708.3959991455079,449.5329995727539,417.8029996490479,873.4274156928079,183.5,939.2000122070312,True,True,True,True,True,True,True,True,False,363.09067688378036,noise,20.066100094428705,False,True,False,False,Industrial Manufacturing,Industrial Products,99.66035904900534,True,True,194.79,0.58,31695,0.2965
ZIMLAB.NS,124.9000015258789,116.92083422342937,107.56777890523274,101.47040084838868,80.9890670267741,78.92975021362305,119.28170072368258,59.310001373291016,133.89999389648438,True,True,True,True,True,True,True,True,False,17.597215518796318,noise,77.12249013135529,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.44881125667152,True,True,680.07,1.22,96004,0.1793
SBC.NS,41.59000015258789,39.60250027974447,37.46500036451552,36.36180038452149,31.883400026957194,29.620050020217896,40.57775149482928,14.220000267028809,45.0,True,True,True,True,True,True,True,True,False,183.50374871364482,noise,62.64282282115439,False,False,False,False,Textiles & Apparels,Garments & Apparels,98.39883551673945,True,True,1977.14,54.77,13191230,2.7702
ANTELOPUS.NS,808.0999755859375,802.7500050862631,783.4361029730903,747.5909924316406,581.4036641438802,572.9464993286133,805.1348931976229,357.0,933.6500244140625,True,True,True,True,True,True,True,True,False,14.146473854374154,noise,34.89538979353049,False,True,False,False,Oil,Oil Exploration & Production,72.5376031052887,True,True,2830.57,16.87,209553,0.596
STEELCAS.NS,297.95001220703125,293.37083435058594,287.4736099243164,288.8259991455078,243.56818267822266,237.21873275756835,296.22687692964405,175.6788221569667,344.0,True,True,True,True,True,True,True,True,False,38.36456809620472,red,304.3128076170174,False,False,False,False,Industrial Products,Castings & Forgings,85.83212032993693,True,True,2989.45,5.99,202912,0.2005
COMSYN.NS,162.1300048828125,166.41416676839194,157.98333273993597,157.37479919433594,155.05013305664062,154.63880683898927,164.4520044163097,122.98251158027337,199.89999389648438,True,True,True,True,True,True,True,False,False,21.468062960098642,dry,10.282212644885103,False,False,False,False,Industrial Products,Packaging,77.87481804949053,True,True,648.65,1.02,63541,0.1575
GALAPREC.NS,1083.6500244140625,1036.429163614909,929.3972235785591,883.8550012207031,794.7676668294271,790.6639993286133,1061.4270779014657,671.2000122070312,1199.0,True,True,True,True,True,True,True,True,False,24.607600068106162,noise,61.27478612484334,False,False,False,False,Industrial Manufacturing,Industrial Products,79.67006307617662,True,True,1396.97,7.86,72117,0.5627
