symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SWANDEF.NS,2215.60009765625,2055.7000122070312,1984.5027906629775,1949.08400390625,1744.6736653645833,1478.0697506713868,2094.1511149839134,188.05999755859375,2489.0,True,True,True,True,True,True,True,True,False,1078.134705104384,green,109.03282217550935,False,False,False,False,Industrial Manufacturing,Ship Building & Allied Services,100.0,True,True,11742.85,5.47,24538,0.0466
CUPID.NS,182.61000061035156,169.30166498819986,141.40611033969455,134.22279937744142,100.09399991353352,86.80303991317749,171.75957476852992,18.17799949645996,183.0,True,True,True,True,True,True,True,True,False,886.3346722067758,green,103.11023205116119,False,False,True,False,Personal Products,Personal Care,99.95147986414362,True,True,24607.29,341.41,18656111,1.3874
SIGMAADV.NS,615.0499877929688,517.720827738444,418.92361026340063,370.89100006103513,242.6263340250651,224.5708504486084,540.6819698433055,81.61000061035156,638.0999755859375,True,True,True,True,True,True,True,True,False,619.9461378858334,ppv,159.97049918851192,False,False,True,False,Aerospace & Defense,Aerospace & Defense,99.90295972828724,True,True,11014.98,25.58,409336,0.2323
STLTECH.NS,613.3499755859375,609.5666656494141,525.8999972873264,460.14679748535156,244.7031989542643,213.12529911041258,609.414075473726,84.5999984741211,679.9000244140625,True,True,True,True,True,True,True,True,False,506.5565258369906,dry,14.620847123997699,False,False,False,False,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.85443959243085,True,True,29941.76,303.13,4942242,1.0124
VMARCIND.NS,1580.5,1540.5208435058594,1331.0388929578994,1221.4050048828126,854.2940006510416,773.4370016479493,1564.2682641145707,271.3500061035156,1708.0,True,True,True,True,True,True,True,True,False,453.3963467168654,noise,30.50352294208627,False,False,False,False,Industrial Products,Cables - Electricals,99.80591945657447,True,True,441.28,0.96,53226,0.218
MTARTECH.NS,7976.5,7731.958333333333,7464.638888888889,6944.200009765625,4364.454664713542,3791.73299621582,7903.690930767419,1390.5,8714.0,True,True,True,True,True,True,True,True,False,374.42453865148354,dry,8.827077592680697,False,True,False,False,Aerospace & Defense,Aerospace & Defense,99.7573993207181,True,True,24546.15,1237.14,1550304,5.0401
BHAGYANGR.NS,392.1499938964844,357.4416681925456,321.0027787950304,300.5798004150391,203.64340021769206,180.1329001235962,369.2439813416966,76.83999633789062,415.20001220703125,True,True,True,True,True,True,True,True,False,373.61108628384187,noise,42.60216658323968,False,False,False,False,Non - Ferrous Metals,Copper,99.70887918486171,True,True,1254.68,12.11,308822,0.9652
PRIZOR.NS,906.5,871.4666595458984,747.6819441053602,708.3959991455079,449.5329995727539,417.8029996490479,873.4274156928079,183.5,939.2000122070312,True,True,True,True,True,True,True,True,False,363.09067688378036,noise,20.066100094428705,False,True,False,False,Industrial Manufacturing,Industrial Products,99.66035904900534,True,True,194.79,0.58,31695,0.2965
VENUSREM.NS,1947.0,1784.25,1386.8902842203777,1273.3910046386718,943.4030017089843,822.1062507629395,1780.2990916354386,416.0,1947.0999755859375,True,True,True,True,True,True,True,True,False,357.25694124412814,noise,80.89519038898561,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.61183891314896,True,True,2605.74,16.96,87115,0.651
UCL.NS,185.89999389648438,162.1874974568685,153.90833240085178,143.52899932861328,88.19999979654948,76.95800003051758,167.30186959441113,38.0,186.3000030517578,True,True,True,True,True,True,True,True,False,276.6970610829288,noise,39.308176100628934,False,False,True,False,Chemicals & Petrochemicals,Dyes And Pigments,99.41775836972343,True,True,67.03,0.18,29428,0.2619
BLISSGVS.NS,491.95001220703125,460.8291651407878,384.71805402967664,352.0249996948242,244.25748545328776,221.46666282653808,465.4228562409178,117.7448072129227,495.0,True,True,True,True,True,True,True,True,False,232.96958481712275,noise,73.90522317908719,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.17515769044152,True,True,5211.6,109.45,2227390,2.1002
UNIHEALTH.NS,575.0,536.7583312988281,471.7902772691515,476.045,372.88500061035154,320.7665005493164,550.5305531530618,133.64999389648438,600.0,True,True,True,True,True,True,True,True,False,224.95055660734894,noise,40.96045197740113,False,False,False,False,Healthcare Services,Hospital,99.12663755458514,True,True,186.34,0.42,34428,0.2236
HOACFOODS.NS,680.0,632.8374989827474,576.0180570814344,536.1240014648438,412.12200032552084,372.1105004882813,647.5851264264084,190.1999969482422,700.8499755859375,True,True,True,True,True,True,True,True,False,223.80952380952382,ppv,237.7521613832853,False,False,True,False,Food Products,Other Food Products,99.0295972828724,True,True,56.3,0.07,4952,0.1289
ASCOM.NS,269.0,240.26666514078775,247.80555640326605,253.95399963378907,195.69700022379558,172.33475025177003,246.67641992415173,84.3499984741211,285.0,True,True,True,True,True,True,True,True,False,218.90931223019555,noise,34.48275862068966,False,False,False,False,Finance,Non Banking Financial Company (NBFC),98.88403687530325,True,True,157.32,0.02,1722,0.0147
ATHERENERG.NS,998.75,1000.8916625976562,966.1958312988281,951.1259985351562,786.4773319498698,746.0184986877441,992.635461249976,314.3999938964844,1069.0,True,True,True,True,True,True,True,True,False,214.3194335169158,noise,41.713934198178336,False,False,False,False,Automobiles,2/3 Wheelers,98.83551673944687,True,True,38254.63,461.97,4626623,1.2076
MIRCELECTR.NS,42.060001373291016,39.03583304087321,40.49138874477811,38.33559989929199,31.54466660817464,30.45364993095398,40.33685607842185,13.6899995803833,49.22999954223633,True,True,True,True,True,True,True,True,False,201.30747983073041,dry,10.52240903305003,False,False,False,False,Consumer Durables,Consumer Electronics,98.7869966035905,True,True,1411.82,8.58,2244733,0.6077
THANGAMAYL.NS,5594.2001953125,5482.016764322917,4625.7472737630205,4449.348032226562,3824.451349283854,3447.6440130615233,5439.2592441910465,1750.0999755859375,5764.2001953125,True,True,True,True,True,True,True,True,False,200.96901412668643,noise,49.76079057338492,False,False,False,False,Consumer Durables,"Gems, Jewellery And Watches",98.7384764677341,True,True,17359.31,94.19,168649,0.5426
ACUTAAS.NS,3300.0,3170.9500122070312,3032.21390109592,2883.666005859375,2261.9320003255207,2087.9432928466795,3210.292958874116,1057.9228658449745,3444.300048828125,True,True,True,True,True,True,True,True,False,200.96211555205835,noise,48.45518810640373,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.68995633187772,True,True,26976.53,160.39,486775,0.5946
KIRLOSENG.NS,2484.300048828125,2105.3583475748696,1875.6305643717449,1819.1320043945314,1457.8741373697917,1327.195686340332,2238.8639678003547,820.558352844598,2720.0,True,True,True,True,True,True,True,True,False,195.3519985986611,red,155.52786012746614,False,True,False,False,Industrial Products,"Compressors, Pumps & Diesel Engines",98.59291606016497,True,True,35981.54,172.52,697057,0.4795
SYRMA.NS,1440.5,1323.5,1168.0291765001084,1118.1690051269532,892.5543355305989,874.3996795654297,1346.7476100929603,499.0761959610563,1517.699951171875,True,True,True,True,True,True,True,True,False,186.74079890956338,ppv,212.5572034346737,False,False,True,False,Industrial Manufacturing,Industrial Products,98.44735565259583,True,True,27660.95,217.33,1513473,0.7857
SBC.NS,41.59000015258789,39.60250027974447,37.46500036451552,36.36180038452149,31.883400026957194,29.620050020217896,40.57775149482928,14.220000267028809,45.0,True,True,True,True,True,True,True,True,False,183.50374871364482,noise,62.64282282115439,False,False,False,False,Textiles & Apparels,Garments & Apparels,98.39883551673945,True,True,1977.14,54.77,13191230,2.7702
RPTECH.NS,780.9000244140625,670.6375071207682,580.5041690402561,550.7640008544922,421.54500040690107,397.20600021362304,707.0545664123965,274.03069500955513,806.2000122070312,True,True,True,True,True,True,True,True,False,168.47992821658244,ppv,134.55955818512993,False,True,True,False,IT - Hardware,Computers Hardware & Equipments,98.3017952450267,True,True,5133.58,86.96,1116278,1.6939
KMEW.NS,2240.0,2086.949981689453,2026.0638766818577,1971.5659887695313,1763.1889908854166,1619.7329931640625,2160.6412083397886,762.9500122070312,2408.800048828125,True,True,True,True,True,True,True,True,False,167.9906760097399,noise,95.70651553510716,False,False,False,False,Engineering Services,Dredging,98.2532751091703,True,True,5499.68,32.47,144339,0.5905
HFCL.NS,215.0,192.0808334350586,172.58166673448352,154.9454002380371,97.93366691589355,92.19910028457642,199.49446539085423,59.81999969482422,220.08999633789062,True,True,True,True,True,True,True,True,False,163.40626733598262,noise,39.37335706148172,False,False,True,False,Telecom - Services,Telecom - Infrastructure,98.15623483745755,True,True,32900.67,1167.19,54288121,3.5476
NARMADA.NS,42.72999954223633,37.84416675567627,37.02916685740153,36.32520004272461,30.814200070699055,29.0390500831604,38.317784136237336,15.600000381469727,45.16999816894531,True,True,True,True,True,True,True,True,False,159.28398500694306,green,600.5713419415731,True,False,False,False,Food Products,Animal Feed,98.10771470160117,True,True,161.99,3.43,802507,2.1154
BELRISE.NS,245.66000366210938,237.53833389282227,222.8944452073839,221.10040069580077,192.2005337524414,182.35165061950684,239.57673513466386,97.34865002704984,252.0,True,True,True,True,True,True,True,True,False,147.81137515094193,noise,91.591145210419,False,False,False,False,Auto Components,Auto Components & Equipments,97.96215429403202,True,True,21890.14,107.84,4383777,0.4926
SENORES.NS,1269.699951171875,1260.7666524251301,1121.366660224067,1059.9209973144532,882.8983325195312,846.4657504272461,1257.6034863116704,515.0,1360.0,True,True,True,True,True,True,True,True,False,142.37854545124074,noise,87.56870861838347,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.81659388646288,True,True,5850.65,56.0,440795,0.9571
SHEETAL.NS,295.6000061035156,293.3333333333333,288.8986121283637,279.1340005493164,225.79666697184246,203.5881050491333,294.2765067225541,113.56052623811316,335.0,True,True,True,True,True,True,True,True,False,138.6360901134949,red,137.1841155234657,False,False,False,False,Agricultural Food & other Products,Other Agricultural Products,97.62251334303737,True,True,67.53,0.07,12119,0.1058
SANSERA.NS,3146.199951171875,2962.7583618164062,2794.005567762587,2710.036015625,2195.185332845052,2012.8905041503906,3016.2411653166573,1213.621511341324,3271.0,True,True,True,True,True,True,True,True,False,137.18547950565693,red,139.85887888746387,False,False,False,False,Auto Components,Auto Components & Equipments,97.57399320718098,True,True,19663.36,95.2,302115,0.4841
WHEELS.NS,1674.4000244140625,1587.6044209798176,1527.798604329427,1416.2518896484376,1054.1950170898438,1006.5744171142578,1587.650598995981,697.4556123989075,1733.9816400428465,True,True,True,True,True,True,True,True,False,128.15434745726063,noise,86.50632502658412,False,False,True,False,Auto Components,Auto Components & Equipments,97.23435225618631,True,True,4104.75,36.85,219323,0.8977
OLIL.NS,436.0,435.8041687011719,445.5819447835286,419.97300048828123,346.07966674804686,329.53125007629393,433.5925996055081,185.5,479.8999938964844,True,True,True,True,True,True,True,True,False,123.93426134254307,noise,45.74565416285453,False,False,False,False,Transport Services,Logistics Solution Provider,97.08879184861718,True,True,32.24,0.2,22552,0.6258
SKMEGGPROD.NS,276.010009765625,245.9008331298828,215.95694478352866,202.81019989013672,190.80619954427084,187.9328995513916,251.16566155997907,119.4853423170238,279.0,True,True,True,True,True,True,True,True,False,121.76795553016353,ppv,122.92288569978275,False,False,True,False,Food Products,Meat Products including Poultry,96.99175157690442,True,True,1465.77,23.74,854020,1.6197
AIMTRON.NS,1273.6500244140625,1251.1750183105469,1188.8180609809028,1147.7610009765624,938.0270003255208,892.218249206543,1250.142663881488,551.5999755859375,1343.0,True,True,True,True,True,True,True,True,False,118.70869370820634,noise,48.37570621468927,False,False,False,False,Industrial Manufacturing,Industrial Products,96.89471130519165,True,True,1113.17,2.95,54190,0.2655
UFBL.NS,690.8499755859375,632.2791646321615,503.50972239176434,454.9370007324219,294.30546681722006,277.16740005493165,648.9310625046268,172.33999633789062,728.4000244140625,True,True,True,True,True,True,True,True,False,118.51968651694472,noise,30.801094581928417,False,False,False,False,Leisure Services,Restaurants,96.84619116933527,True,True,2700.28,28.09,406564,1.0402
JAYBARMARU.NS,166.85000610351562,158.1941655476888,125.47027693854437,116.70199951171875,99.9953330485026,99.00814994812012,159.6544737240458,70.42001244022823,178.88999938964844,True,True,True,True,True,True,True,True,False,118.50378206376479,noise,72.69868982602475,False,True,False,False,Auto Components,Auto Components & Equipments,96.79767103347889,True,True,1813.19,22.3,1331312,1.2298
LAURUSLABS.NS,1450.0,1409.0750122070312,1368.0194498697917,1299.6257299804688,1119.7040934244792,1068.966828918457,1425.6706389698134,645.8236050058906,1492.5999755859375,True,True,True,True,True,True,True,True,False,118.01609828931588,noise,69.17914080596476,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.74915089762251,True,True,78503.67,292.77,2014819,0.3729
AVALON.NS,1750.300048828125,1708.5500081380208,1533.088890923394,1408.6710009765625,1095.7290022786458,1090.5490020751954,1718.651718339138,777.2999877929688,1807.0,True,True,True,True,True,True,True,True,False,114.19567968356579,noise,32.50262531420785,False,False,False,False,Electrical Equipment,Other Electrical Equipment,96.50655021834062,True,True,11718.78,85.81,489224,0.7322
SILKFLEX.NS,216.60000610351562,214.7833340962728,201.58194478352866,197.4790005493164,135.95166676839193,123.87449996948243,213.62251932253656,76.0,232.5,True,True,True,True,True,True,True,True,False,113.50420169457544,noise,48.60267314702308,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,96.45803008248424,True,True,85.37,0.1,14079,0.1213
ADANIPOWER.NS,229.27000427246094,225.76750055948892,227.4397235446506,224.4726010131836,172.9344004313151,167.08855026245118,228.70610538276762,105.6500015258789,254.1999969482422,True,True,True,True,True,True,True,True,False,113.0762151707676,noise,43.195470394785964,False,True,False,False,Power,Integrated Power Utilities,96.40950994662785,True,True,441812.36,1039.0,45351560,0.2352
ACCENTMIC.NS,459.6499938964844,453.3624954223633,452.68055555555554,446.3630010986328,377.6856681315104,350.4980110168457,456.74535882928967,214.26999647098503,487.3999938964844,True,True,True,True,True,True,True,True,False,109.78882891807177,noise,58.149334232260244,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.31246967491509,True,True,638.24,1.57,54642,0.2456
MODISONLTD.NS,321.1499938964844,315.73333231608075,261.2352778116862,231.94679962158204,171.6258246866862,167.22046943664552,320.6522351934481,114.0,362.70001220703125,True,True,True,True,True,True,True,True,False,108.0808821799267,noise,49.88464311581387,False,True,False,False,Electrical Equipment,Other Electrical Equipment,96.21542940320232,True,True,1045.7,6.54,202851,0.6251
STYLAMIND.NS,3326.199951171875,3226.4666341145835,2939.5388861762153,2745.3179931640625,2375.228008626302,2250.0830059814452,3226.805469519427,1593.699951171875,3357.300048828125,True,True,True,True,True,True,True,True,False,106.72467067569143,noise,61.6128062772204,False,False,False,False,Consumer Durables,Plywood Boards/ Laminates,96.16690926734594,True,True,5528.55,17.79,54583,0.3219
PARIN.NS,720.5499877929688,720.8458404541016,688.6805572509766,674.0759997558594,642.1333345540364,613.3875007629395,718.1096623018377,311.6499938964844,748.0,True,True,True,True,True,True,True,True,False,106.4021699212776,noise,52.69130998702983,False,False,False,False,Consumer Durables,"Furniture, Home Furnishing",96.11838913148956,True,True,257.33,0.61,26515,0.2385
MAHICKRA.NS,248.0,245.25416692097983,241.21030807495117,237.55346954345703,194.489377339681,184.9780722808838,246.44589843403745,111.9299995022964,253.8000030517578,True,True,True,True,True,True,True,True,False,105.9378481306493,noise,68.80733944954129,False,False,False,False,Chemicals & Petrochemicals,Dyes And Pigments,96.02134885977681,True,True,88.41,0.04,3595,0.0443
APARINDS.NS,16022.0,15809.916666666666,13897.277777777777,13386.01,10583.776666666667,10090.86,15887.589816798867,6801.0,17157.0,True,True,True,True,True,True,True,True,False,105.34954265011916,red,116.9831709786418,False,False,False,False,Electrical Equipment,Other Electrical Equipment,95.87578845220767,True,True,64523.84,221.25,137755,0.3429
PAISALO.NS,59.34000015258789,58.95916620890299,53.41472180684408,51.62339950561523,40.76519982655843,40.01977047920227,58.71968620940934,29.334685964813463,61.0,True,True,True,True,True,True,True,True,False,101.66898199630529,noise,33.29041497517559,False,False,False,False,Finance,Non Banking Financial Company (NBFC),95.8272683163513,True,True,5397.1,71.94,12123403,1.3329
DIACABS.NS,206.27999877929688,204.26166534423828,195.08638848198785,185.84859985351562,151.9650665283203,151.3574998474121,204.34308425830176,101.66999816894531,219.0,True,True,True,True,True,True,True,True,False,92.87517967777488,noise,93.55811952544767,False,False,False,False,Electrical Equipment,Other Electrical Equipment,95.536147501213,True,True,10881.95,104.52,5061669,0.9605
INDOBORAX.NS,380.5,369.35416920979816,333.39583502875433,312.8360012817383,271.548066813151,265.0745130157471,371.3092055541383,190.40216335300167,423.1000061035156,True,True,True,True,True,True,True,True,False,90.53276392546678,noise,40.063986551079765,False,False,False,False,Chemicals & Petrochemicals,Commodity Chemicals,95.48762736535662,True,True,1218.14,8.12,213835,0.6664
RRKABEL.NS,2488.300048828125,2275.4539794921875,2097.082590738932,1948.4739184570312,1597.3539689127604,1520.0034771728515,2327.602480281983,1158.7465736666888,2518.89990234375,True,True,True,True,True,True,True,True,False,88.9790378922173,ppv,119.09663110828284,False,False,True,False,Industrial Products,Cables - Electricals,95.34206695778748,True,True,28162.14,166.07,666979,0.5897
INDSWFTLAB.NS,200.89999389648438,175.3741658528646,153.94666629367404,149.65399932861328,128.0152663675944,121.79144985198974,182.10851728876685,87.1500015258789,204.89999389648438,True,True,True,True,True,True,True,True,False,88.63849192158158,ppv,147.03895626252324,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.2935468219311,True,True,1747.93,28.2,1403073,1.6134
ANANDRATHI.NS,1932.5,1827.5833435058594,1792.8678588867188,1795.6016723632813,1614.4365551757812,1588.0015679931641,1861.2270232660908,1006.0734761935839,1953.5999755859375,True,True,True,True,True,True,True,True,False,85.40157474413219,green,159.522341708565,False,False,True,False,Capital Markets,Financial Products Distributor,94.95390587093644,True,True,32177.14,129.78,669696,0.4033
SAAKSHI.NS,305.0,270.58333079020184,251.41944334242078,241.8369989013672,203.07033274332682,195.26824966430664,279.5920599814456,147.39999389648438,317.5,True,True,True,True,True,True,True,True,False,81.11639611310424,red,139.58125623130607,False,True,False,False,Electrical Equipment,Other Electrical Equipment,94.66278505579815,True,True,479.45,0.57,20838,0.118
ADANIENSOL.NS,1507.800048828125,1502.7833353678386,1452.3222215440537,1427.972001953125,1136.985332438151,1082.2340005493163,1506.680883529692,744.9000244140625,1614.800048828125,True,True,True,True,True,True,True,True,False,80.10033765446971,noise,36.108886205822294,False,False,False,False,Power,Power Distribution,94.51722464822902,True,True,180913.17,489.02,3247151,0.2703
MUFIN.NS,128.10000610351562,126.20333480834961,122.04194492763943,120.16840026855469,114.16366658528646,109.83609996795654,127.51645262672554,70.0,133.5,True,True,True,True,True,True,True,True,False,77.17842419980529,noise,53.48124371105282,False,False,False,False,Finance,Non Banking Financial Company (NBFC),94.27462396894711,True,True,2526.77,28.14,2206670,1.1136
SCHNEIDER.NS,1335.300048828125,1260.1166687011719,1264.0555623372395,1241.0100048828126,937.7056681315104,915.2067520141602,1311.2295513686372,571.8499755859375,1468.699951171875,True,True,True,True,True,True,True,True,False,76.04483175057679,noise,81.40008852955447,False,False,False,False,Electrical Equipment,Heavy Electrical Equipment,94.22610383309073,True,True,32252.74,47.88,354935,0.1484
AETHER.NS,1325.0999755859375,1197.75,1147.7444424099392,1157.7700024414062,1036.2183382161459,965.5245043945313,1232.3689553466768,726.4500122070312,1370.5999755859375,True,True,True,True,True,True,True,True,False,73.4083534973387,red,103.4191421734163,False,True,False,False,Chemicals & Petrochemicals,Specialty Chemicals,93.83794274623969,True,True,17518.06,48.61,368225,0.2775
KERNEX.NS,2035.699951171875,2007.1999816894531,1713.6972147623699,1596.4019921875,1281.9709993489582,1260.8182498168944,1993.8535730486085,850.0,2145.0,True,True,True,True,True,True,True,True,False,72.34168941103036,noise,39.840898415093775,False,True,False,False,Transport Services,Transport Related Services,93.64386220281416,True,True,3436.34,64.31,314463,1.8714
SHRIPISTON.NS,4033.0,3729.3666381835938,3496.74166531033,3514.9000048828125,3168.953336588542,3042.751912841797,3788.4078706464807,2297.412275557539,4050.0,True,True,True,True,True,True,True,True,False,71.57441999835896,ppv,122.08917591398412,False,False,True,False,Auto Components,Auto Components & Equipments,93.59534206695778,True,True,17760.89,30.94,76740,0.1742
NINSYS.NS,773.0,723.2624969482422,671.3222215440538,623.5580004882812,451.67633341471355,448.4054998779297,739.7369358952537,281.04998779296875,811.0,True,True,True,True,True,True,True,True,False,71.5300145277624,noise,80.54607020902688,False,False,False,False,IT - Software,Computers - Software & Consulting,93.5468219311014,True,True,1458.22,0.84,10699,0.0576
MAHABANK.NS,88.70999908447266,88.02500089009602,81.97199800279405,80.71759674072266,68.61203503926595,65.31230070114135,87.81383585843662,50.17055988911408,91.19999694824219,True,True,True,True,True,True,True,True,False,71.09279418160159,noise,56.69091065746316,False,False,False,False,Banks,Public Sector Bank,93.44978165938865,True,True,68293.32,175.03,19712360,0.2563
BHARATFORG.NS,2145.300048828125,2040.8333536783855,1965.125006781684,1941.0680053710937,1702.2327726236979,1591.6569317626954,2070.354085982767,1099.2431646909151,2167.5,True,True,True,True,True,True,True,True,False,68.79618969281131,green,104.71738637789059,False,True,False,False,Auto Components,Auto Components & Equipments,93.15866084425036,True,True,102550.01,270.86,1262740,0.2641
GRWRHITECH.NS,6688.5,6519.291666666667,5915.161105685764,5414.266000976562,4229.999332682291,3993.8334582519533,6575.120758935086,2671.6173087131406,7085.5,True,True,True,True,True,True,True,True,False,67.72427196068473,noise,25.586046955345903,False,False,False,False,Industrial Products,Plastic Products - Industrial,92.96458030082484,True,True,15500.65,74.5,111656,0.4806
MUTHOOTMF.NS,210.5500030517578,200.1233342488607,188.72333314683704,189.22440002441405,179.2624666341146,176.17689987182618,202.82945356939283,125.12000274658203,217.99000549316406,True,True,True,True,True,True,True,True,False,66.99714466525124,noise,30.754776047449674,False,False,False,False,Finance,Microfinance Institutions,92.8190198932557,True,True,3531.49,15.67,744302,0.4437
WELCORP.NS,1455.0999755859375,1401.0500183105469,1362.5472276475693,1317.482001953125,983.5480013020833,957.6577505493165,1409.948156649978,710.0,1459.5,True,True,True,True,True,True,True,True,False,65.11842532579406,ppv,198.47818162225326,False,False,True,False,Industrial Products,Iron & Steel Products,92.67345948568656,True,True,38474.4,130.98,897770,0.3404
WELINV.NS,1798.9000244140625,1770.1500040690105,1787.6555616590713,1694.4620043945313,1423.813331705729,1342.3834982299804,1775.823231779551,865.0,1978.699951171875,True,True,True,True,True,True,True,True,False,64.92322020756933,dry,5.579126282874677,False,False,False,False,Finance,Investment Company,92.62493934983019,True,True,665.44,0.24,1312,0.0358
NAVINFLUOR.NS,7609.0,7384.411051432292,7166.4487711588545,7009.198193359375,6383.577001953125,6052.082087402344,7449.84606311531,4488.291781017636,7744.0,True,True,True,True,True,True,True,True,False,63.015397889524415,noise,48.75135316058568,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,92.38233867054828,True,True,39490.19,157.9,205067,0.3999
MBAPL.NS,576.7000122070312,563.0762074788412,548.9849260118273,543.06638671875,472.8749216715495,459.2474078369141,563.0954983519116,344.8959028576068,585.0,True,True,True,True,True,True,True,True,False,62.41634688001418,noise,85.46383425785298,False,False,True,False,Fertilizers & Agrochemicals,Fertilizers,92.28529839883551,True,True,5038.55,13.19,229387,0.2618
SAILIFE.NS,1221.300048828125,1207.0083414713542,1159.4527791341145,1125.065994873047,989.3716638183594,962.4629977416993,1207.1792695474965,736.5,1249.0,True,True,True,True,True,True,True,True,False,61.943911594647915,noise,86.11217623905692,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.18825812712275,True,True,25858.56,76.86,630961,0.2972
PROV.NS,1530.0,1517.9166666666667,1521.2263895670574,1457.3060034179687,1309.367666829427,1256.4365005493164,1524.3012061709535,815.0999755859375,1679.949951171875,True,True,True,True,True,True,True,True,False,61.052631578947356,noise,62.34413965087282,False,False,False,False,Food Products,Other Food Products,92.09121785541,True,True,375.69,0.07,604,0.0175
ATALREAL.NS,31.059999465942383,30.297499815622967,29.352499855889214,28.44199981689453,26.02233324686686,25.110399961471558,30.3096703713577,17.75,32.0,True,True,True,True,True,True,True,True,False,60.682874229351725,green,117.14795040889192,False,False,False,False,Realty,"Residential, Commercial Projects",91.99417758369724,True,True,387.92,17.32,5531543,4.4647
RBLBANK.NS,371.04998779296875,369.9500020345052,350.1263910929362,343.12700134277344,319.512333984375,313.5760008239746,370.344957496544,223.2182923387123,381.70001220703125,True,True,True,True,True,True,True,True,False,59.15178325997002,noise,92.15495353718353,False,False,False,False,Banks,Private Sector Bank,91.84861717612809,True,True,57861.87,211.43,5658476,0.3654
BHEL.NS,402.70001220703125,393.6000010172526,401.209721883138,386.355400390625,308.6122671508789,292.58265022277834,399.98439047175816,205.1199951171875,424.8999938964844,True,True,True,True,True,True,True,True,False,59.00165795495753,noise,51.61574775591576,False,False,False,False,Electrical Equipment,Heavy Electrical Equipment,91.80009704027171,True,True,139996.36,672.43,16725154,0.4803
ADANIGREEN.NS,1526.0999755859375,1497.9916687011719,1444.5833367241753,1384.7550024414063,1100.0590002441406,1086.3014999389648,1507.7124353695367,765.0,1557.0,True,True,True,True,True,True,True,True,False,58.88599433481912,noise,55.18016028372856,False,False,False,False,Power,Power Generation,91.75157690441533,True,True,251342.61,687.22,4503683,0.2734
HAPPYFORGE.NS,1509.300048828125,1434.8416748046875,1410.4583367241753,1387.9180053710938,1234.362666015625,1167.723249206543,1473.4916880177068,862.0499877929688,1590.4000244140625,True,True,True,True,True,True,True,True,False,58.203058324664546,noise,33.76166101543831,False,False,False,False,Industrial Products,Castings & Forgings,91.6060164968462,True,True,14251.19,17.03,112765,0.1195
FEDERALBNK.NS,324.04998779296875,319.4916712443034,300.8583348592122,298.3530017089844,280.5368683878581,263.76405128479,319.90079567744954,183.99616636888095,327.0,True,True,True,True,True,True,True,True,False,57.53160766366696,noise,49.55183001030079,False,True,False,False,Banks,Private Sector Bank,91.46045608927706,True,True,79769.93,380.82,11775439,0.4774
CEIGALL.NS,382.20001220703125,374.2083333333333,357.6458333333333,349.44200012207034,294.95646677652996,286.42979965209963,374.51695120039057,222.61000061035156,392.70001220703125,True,True,True,True,True,True,True,True,False,56.72927550661513,ppv,169.23109418018925,False,False,True,False,Construction,Civil Construction,91.36341581756429,True,True,6654.63,24.21,633779,0.3638
ICIL.NS,426.3999938964844,372.7791697184245,331.26944647894965,315.8630010986328,286.0462008666992,284.18499977111816,388.8340680129659,216.89999389648438,442.95001220703125,True,True,True,True,True,True,True,True,False,56.281021121794225,red,139.90369703269045,False,True,False,False,Textiles & Apparels,Other Textile Products,91.26637554585153,True,True,8456.92,38.41,899553,0.4542
ARVIND.NS,547.25,511.2458267211914,486.64721934000653,460.0019976806641,380.2446659342448,363.6647492980957,520.7971663567025,274.79998779296875,570.0,True,True,True,True,True,True,True,True,False,56.06941165248498,red,140.54874535152538,False,False,False,False,Textiles & Apparels,Garments & Apparels,91.21785540999515,True,True,14468.73,50.48,914582,0.3489
SBCL.NS,754.0,732.4499918619791,696.3138851589626,663.4879968261719,516.197177734375,512.7458509826661,743.9315088939464,368.6000061035156,789.8499755859375,True,True,True,True,True,True,True,True,False,55.86702935227461,noise,98.47794308187763,False,False,False,False,Industrial Products,Iron & Steel Products,91.16933527413876,True,True,4356.32,42.71,564723,0.9804
