rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
19,USHAMART.NS,2026-07-28,512.2999877929688,500.95416768391925,494.11388736301,493.44199829101564,451.9709989420573,451.5707487487793,501.71421289050465,333.6000061035156,527.5,True,True,True,True,True,True,True,True,False,37.357967202571565,ppv,597.1862242199185,False,False,False,False,,Industrial Products,Iron & Steel Products,88.61224489795919,True,True,15594.43,33.94,662567.0,0.2177,—,43.4,55.4,85.0,88.2,92.2,41.30434782608695,actionable,unknown,1.0,65.7,B
20,SAKAR.NS,2026-07-28,846.9000244140625,865.0875040690104,834.8027784559462,824.1889990234375,612.1419991048177,554.4649996948242,845.7410838171694,311.0,960.0,True,True,True,True,True,True,True,True,False,129.94842587128392,noise,89.91090534188328,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.40816326530613,True,True,1858.94,17.44,205936.0,0.9382,—,66.3,53.5,73.9,70.4,100.0,32.608695652173914,actionable,unknown,1.0,65.6,B
21,EICHERMOT.NS,2026-07-28,7836.0,7566.875,7471.902777777777,7382.37,7311.8133333333335,7237.155,7643.589667988929,5284.478673610159,8230.0,True,True,True,True,True,True,True,True,False,45.13815915672219,noise,76.68584596924752,False,False,False,False,,Automobiles,2/3 Wheelers,90.93877551020408,True,True,215096.26,431.32,550435.0,0.2005,—,65.3,63.8,45.1,84.4,92.8,50.0,actionable,unknown,1.0,65.5,B
22,SOTL.NS,2026-07-28,619.6500244140625,606.7916666666666,576.3875020345052,543.6079998779297,423.2510001627604,413.13350021362305,614.5817301183365,285.79998779296875,666.5999755859375,True,True,True,True,True,True,True,True,False,54.557337417372786,noise,33.32703586680988,False,False,False,False,,Petroleum Products,Lubricants,92.6938775510204,True,True,4248.35,39.07,630500.0,0.9196,—,73.0,37.5,55.0,79.9,100.0,57.608695652173914,actionable,unknown,1.0,65.2,B
23,HONASA.NS,2026-07-28,452.1000061035156,459.8875020345052,442.76805792914496,430.697001953125,346.64533447265626,329.69075103759764,455.27711982438194,248.39999389648438,491.3500061035156,True,True,True,True,True,True,True,False,False,64.84959201586713,noise,21.978140408243636,False,False,False,False,,Personal Products,Personal Care,94.24489795918367,True,True,14739.56,115.92,2564117.0,0.7865,—,74.4,51.4,71.2,78.0,29.1,89.13043478260869,actionable,unknown,1.0,65.1,B
24,SIGMAADV.NS,2026-07-28,576.5999755859375,547.6166636149088,539.4347169664171,499.9229962158203,298.8859993489583,270.56159996032716,544.7718106432519,105.0,638.0999755859375,True,True,True,True,True,True,True,True,False,438.8784818560164,dry,14.549206043480753,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,99.79591836734694,True,True,10161.98,25.01,433753.0,0.2461,—,69.5,30.0,90.7,74.7,50.0,80.43478260869566,watch — approaching pivot,unknown,1.0,64.8,B
25,LTF.NS,2026-07-28,311.0,310.09999593098956,302.6611099243164,294.49481872558596,286.3466639200846,286.16577072143554,309.46101868181216,192.4188983922586,338.6000061035156,True,True,True,True,True,True,True,True,False,49.548775221873974,noise,46.74149377232539,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),91.83673469387756,True,True,77926.03,179.58,5774124.0,0.2304,—,51.0,53.6,84.0,77.7,74.8,54.347826086956516,actionable,unknown,1.0,64.7,B
26,INDOTECH.NS,2026-07-28,3467.300048828125,3415.9083048502603,3065.666653103299,2925.8819873046873,2078.667994791667,1980.021495361328,3398.6999080331016,1100.0,3599.0,True,True,True,True,True,True,True,True,False,86.00397479959507,noise,29.027566221068668,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,96.3265306122449,True,True,3682.27,16.14,46541.0,0.4382,—,91.4,51.3,86.5,86.7,0.0,65.21739130434783,extended,unknown,1.0,64.3,B
27,MBAPL.NS,2026-07-28,161.1999969482422,141.6625010172526,124.39624913533528,119.7699771118164,102.49217000325521,97.4726490020752,146.505519327993,74.56403046577304,166.9499969482422,True,True,True,True,True,True,True,True,False,85.92206231160908,red,127.33113393155257,False,True,False,False,,Fertilizers & Agrochemicals,Fertilizers,96.28571428571429,True,True,7062.73,21.88,1357083.0,0.3097,—,65.1,53.8,55.0,87.1,50.0,84.78260869565217,watch — approaching pivot,unknown,1.0,64.3,B
28,SPECTRUM.NS,2026-07-28,2357.300048828125,2111.9000345865884,1890.9527859157986,1782.3360034179686,1447.2186661783853,1414.6639990234376,2166.7651742741928,1050.0,2460.0,True,True,True,True,True,True,True,True,False,54.99375442092531,ppv,473.8466072497082,False,False,True,False,,Industrial Manufacturing,Industrial Products,92.77551020408164,True,True,3704.22,10.29,43640.0,0.2777,—,83.1,37.1,92.5,91.7,0.0,82.6086956521739,extended,unknown,1.0,64.1,B
29,TALBROAUTO.NS,2026-07-28,394.6499938964844,399.7000020345052,391.6027772691515,379.0940002441406,307.97413228352866,302.417767791748,398.3669624529226,219.89999389648438,435.0,True,True,True,True,True,True,True,False,False,38.683677902405634,noise,31.456775466376225,False,False,False,False,,Auto Components,Auto Components & Equipments,89.06122448979592,True,True,2436.1,14.26,361432.0,0.5855,—,61.4,54.7,78.2,75.4,50.0,67.3913043478261,watch — approaching pivot,unknown,1.0,64.0,B
30,STYLAMIND.NS,2026-07-28,3407.300048828125,3371.558308919271,3269.249986436632,3164.1419921875,2555.2613411458333,2429.8005059814454,3388.7641100959017,1594.0999755859375,4150.0,True,True,True,True,True,True,True,True,False,81.20080858272954,red,111.85147386234102,False,False,False,False,,Consumer Durables,Plywood Boards/ Laminates,95.91836734693877,True,True,5778.35,29.38,86234.0,0.5085,—,65.3,55.6,65.0,58.2,95.1,43.47826086956522,actionable,unknown,1.0,63.7,B
31,SHILPAMED.NS,2026-07-28,605.2000122070312,622.7249959309896,591.5722198486328,567.3139978027343,422.7423323567708,405.5564994812012,615.1969441455387,259.5,650.0,True,True,True,True,True,True,True,False,False,34.27885323419551,noise,36.2225240462531,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.87755102040816,True,True,11836.61,66.19,1093731.0,0.5592,—,58.1,48.4,73.9,80.2,95.3,32.608695652173914,actionable,unknown,1.0,63.4,B
32,INDOBORAX.NS,2026-07-28,395.54998779296875,415.8018798828125,373.20306905110675,355.39424072265626,273.81409657796223,262.8152071380615,405.15545190451564,204.51708976468473,457.507428607726,True,True,True,True,True,True,True,False,False,77.17619325729193,noise,38.10895396078015,False,False,False,False,,Chemicals & Petrochemicals,Commodity Chemicals,95.46938775510205,True,True,1269.32,18.48,467135.0,1.4557,—,59.4,28.4,79.5,66.9,94.9,60.86956521739131,actionable,unknown,1.0,63.3,B
33,RICOAUTO.NS,2026-07-28,141.22999572753906,134.0516668955485,135.45111062791614,131.52499938964843,123.62173299153646,117.8500496673584,137.16360152093833,65.40713375710308,157.0,True,True,True,True,True,True,True,True,False,92.83580323293484,noise,70.63990098757364,False,False,False,False,,Auto Components,Auto Components & Equipments,96.73469387755102,True,True,1910.63,45.59,3228254.0,2.3863,—,66.8,49.0,75.0,73.9,50.0,67.3913043478261,watch — approaching pivot,unknown,1.0,63.1,B
34,SOUTHBANK.NS,2026-07-28,47.130001068115234,46.4358336130778,46.26250023312039,45.063600311279295,41.52193344116211,40.64000015258789,46.80551828121308,27.970228553484873,49.900001525878906,True,True,True,True,True,True,True,True,False,59.872563619683895,noise,39.677684861150254,False,True,False,False,,Banks,Private Sector Bank,93.75510204081633,True,True,12339.51,87.46,18557315.0,0.7088,—,61.4,65.3,55.0,82.9,50.0,69.56521739130434,watch — approaching pivot,unknown,1.0,63.1,B
35,NGLFINE.NS,2026-07-28,3212.0,3168.50830078125,3086.2749905056426,2972.5980029296875,2346.7013305664063,2113.6799981689455,3187.187529462496,1173.8127642927202,3349.0,True,True,True,True,True,True,True,True,False,154.53961166722178,noise,32.198405575740196,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.6938775510204,True,True,1984.38,5.9,18369.0,0.2973,—,69.1,53.3,47.1,85.8,100.0,32.608695652173914,actionable,unknown,1.0,63.1,B
36,PRIVISCL.NS,2026-07-28,3629.199951171875,3653.8583374023438,3574.0861206054688,3489.712001953125,3139.8873388671873,3109.765007324219,3637.164739655537,2173.199951171875,3785.300048828125,True,True,True,True,True,True,True,False,False,49.53440260287907,noise,64.26262062257685,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,91.79591836734694,True,True,14176.64,30.63,84398.0,0.2161,—,57.0,57.5,71.9,85.8,50.0,60.86956521739131,watch — approaching pivot,unknown,1.0,62.8,B
37,UNIVCABLES.NS,2026-07-28,1316.199951171875,1209.5350545247395,1202.4715169270833,1184.30544921875,914.8655000813802,889.1787698364258,1225.4561896613184,573.9009093095138,1385.9308043509482,True,True,True,True,True,True,True,True,True,77.41221724918105,ppv,149.72582578925756,False,False,False,False,,Industrial Products,Cables - Electricals,95.51020408163265,True,True,4566.61,39.16,297552.0,0.8576,—,60.4,53.1,90.0,83.9,50.0,41.30434782608695,watch — approaching pivot,unknown,1.0,62.7,B
38,RSWM.NS,2026-07-28,215.42999267578125,211.56333287556967,202.24472130669488,195.46239959716797,163.7770668029785,160.93580013275147,211.30183440964785,120.0,224.0,True,True,True,True,True,True,True,True,False,32.96505801438161,dry,14.93052035978172,False,False,True,False,,Textiles & Apparels,Other Textile Products,87.3061224489796,True,True,1014.71,3.64,169180.0,0.3592,—,70.4,42.2,55.0,92.3,100.0,28.26086956521739,actionable,unknown,1.0,62.7,B
39,KRISHANA.NS,2026-07-28,164.8000030517578,147.9458325703939,141.43767547607422,139.74385681152344,118.6640256245931,115.09078651428223,153.3674299662838,86.13667447448749,170.14999389648438,True,True,True,True,True,True,True,True,False,58.17896226083492,noise,83.7706039521574,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,93.46938775510203,True,True,5094.59,27.21,1651380.0,0.5342,—,54.8,35.4,77.0,87.7,50.0,84.78260869565217,watch — approaching pivot,unknown,1.0,62.6,B
40,MANGLMCEM.NS,2026-07-28,967.7999877929688,978.9458312988281,920.9652777777778,897.8379992675781,851.5973319498698,825.8282485961914,974.8217854140216,679.3499755859375,1023.4500122070312,True,True,True,True,True,True,True,False,False,31.1913312179146,noise,39.27713271679879,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,86.61224489795917,True,True,2661.19,7.34,75799.0,0.2757,—,58.8,54.5,96.5,83.1,62.6,19.565217391304348,actionable,unknown,1.0,62.3,B
41,RADICO.NS,2026-07-28,4289.7001953125,4106.0898030598955,3895.6343994140625,3785.6725830078126,3238.352257486979,3223.982303466797,4125.856976434537,2494.465428414862,4350.0,True,True,True,True,True,True,True,True,False,55.876065722228404,ppv,445.4065777939173,True,False,True,False,,Beverages,Breweries & Distilleries,93.06122448979592,True,True,57474.43,153.68,358249.0,0.2674,—,59.4,55.4,90.0,97.2,0.0,76.08695652173914,extended,unknown,1.0,62.2,B
42,HAPPYFORGE.NS,2026-07-28,1614.5999755859375,1605.5437316894531,1516.5865241156685,1482.1075415039063,1311.4085595703125,1237.4369903564452,1604.636186694483,859.888472776414,1666.0,True,True,True,True,True,True,True,True,False,66.14406564364764,red,114.47470351349347,False,False,False,False,,Industrial Products,Castings & Forgings,94.36734693877551,True,True,15238.39,17.57,108813.0,0.1153,—,61.0,45.5,70.0,87.8,76.9,41.30434782608695,actionable,unknown,1.0,62.2,B
43,LLOYDSENGG.NS,2026-07-28,91.18000030517578,89.31333223978679,84.81777763366699,81.36740005493164,61.479800135294596,60.191950130462644,89.26797812161973,37.400001525878906,95.0999984741211,True,True,True,True,True,True,True,True,False,21.953956026698318,noise,81.22085137526068,False,False,False,False,,Industrial Manufacturing,Industrial Products,82.81632653061224,True,True,12995.64,153.07,16788014.0,1.1779,—,29.9,38.0,59.5,85.8,100.0,82.6086956521739,actionable,unknown,1.0,62.0,B
44,ESAFSFB.NS,2026-07-28,37.25,36.21666685740153,33.62444459067451,32.09120010375977,28.16279998779297,27.954749975204468,36.54862302612102,19.780000686645508,40.20000076293945,True,True,True,True,True,True,True,True,False,14.615384615384608,noise,86.96413744454087,False,False,False,False,,Banks,Other Bank,78.36734693877551,True,True,1922.17,7.18,1927573.0,0.3735,—,39.5,45.1,61.5,79.3,93.3,69.56521739130434,actionable,unknown,1.0,61.9,B
45,MOTHERSON.NS,2026-07-28,147.86000061035156,144.65166727701822,145.11322233412,143.7490576171875,128.19793334960937,123.6816913986206,145.70840831668906,89.26729985800641,154.9805816051489,True,True,True,True,True,True,True,True,False,44.179234723882146,noise,56.19384800875662,False,False,False,False,,Auto Components,Auto Components & Equipments,90.65306122448979,True,True,155714.79,315.67,21348993.0,0.2027,—,48.9,55.4,71.6,84.8,50.0,67.3913043478261,watch — approaching pivot,unknown,1.0,61.5,B
46,KODYTECH.NS,2026-07-27,1345.300048828125,1249.5624898274739,1108.2152709960938,1040.9729956054687,878.9369978841146,851.9507489013672,1238.2313427094637,556.0499877929688,1345.300048828125,True,True,True,True,True,True,True,True,False,87.19821931753076,green,110.57390992926852,False,False,True,False,,IT - Software,Computers - Software & Consulting,96.48979591836735,True,True,4525.38,6.47,18218.0,0.1429,—,91.8,18.8,79.8,100.0,0.0,86.95652173913044,extended,unknown,1.0,61.5,B
47,CUPID.NS,2026-07-28,231.8300018310547,214.30666732788086,192.99472130669488,174.89819915771486,120.48646657307943,105.84195985794068,215.570483438036,29.1200008392334,232.0,True,True,True,True,True,True,True,True,False,687.5730239898523,green,145.5074267941084,False,False,True,False,,Personal Products,Personal Care,99.91836734693878,True,True,31173.27,630.71,27205661.0,2.0232,—,69.8,35.4,82.5,99.9,0.0,89.13043478260869,extended,unknown,1.0,61.2,B
48,SJS.NS,2026-07-28,2355.60009765625,2235.4250284830728,2195.471883138021,2143.9207470703127,1868.1541178385417,1810.971689453125,2281.9677116625,1129.4649379983273,2439.89990234375,True,True,True,True,True,True,True,True,False,86.19219122847863,red,226.93041568831882,False,False,False,False,,Auto Components,Auto Components & Equipments,96.36734693877551,True,True,7539.13,26.4,112093.0,0.3502,—,62.3,54.4,55.0,87.1,48.3,67.3913043478261,actionable,unknown,1.0,61.0,B
49,RBLBANK.NS,2026-07-28,364.8999938964844,365.65833536783856,367.15416632758246,360.3890002441406,328.7093336995443,324.2602503967285,362.8391983403212,242.36866167193014,382.3500061035156,True,True,True,True,True,True,True,True,False,42.83420898658914,noise,64.22285681994092,False,False,False,False,,Banks,Private Sector Bank,90.3265306122449,True,True,56506.88,211.64,5799864.0,0.3745,—,47.4,57.5,65.2,84.9,50.0,69.56521739130434,watch — approaching pivot,unknown,1.0,60.8,B
50,EPL.NS,2026-07-28,235.07000732421875,236.27500025431314,232.08583365546332,227.21080017089844,217.68239969889322,213.97694625854493,235.88691362508683,176.39999389648438,246.86000061035156,True,True,True,True,True,True,True,False,False,3.5653237311312536,noise,26.737054182771168,False,True,False,False,,Industrial Products,Packaging,70.3265306122449,True,True,7529.24,14.23,605464.0,0.189,—,20.8,67.5,64.5,84.4,100.0,41.30434782608695,actionable,unknown,1.0,60.6,B
51,DATAPATTNS.NS,2026-07-28,4381.7001953125,4331.576721191406,4462.027038574219,4343.380703125,3541.957981770833,3352.6125048828126,4425.013776358112,2126.3648658097904,4945.120600593483,True,True,True,True,True,True,True,False,False,58.392745691103755,noise,80.33475357528448,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,93.51020408163265,True,True,24530.5,492.9,1124896.0,2.0093,—,60.8,55.5,50.6,71.2,50.0,80.43478260869566,watch — approaching pivot,unknown,1.0,60.5,B
52,THYROCARE.NS,2026-07-28,579.7000122070312,548.1874974568685,538.6011106703016,527.6810180664063,449.65342427571613,449.040080871582,558.2418154667347,338.148639887055,617.4500122070312,True,True,True,True,True,True,True,True,False,34.61816618598055,noise,91.75288823848035,False,True,False,False,,Healthcare Services,Healthcare Service Provider,87.95918367346938,True,True,9226.6,46.42,800678.0,0.5031,—,41.9,60.2,76.0,81.8,77.3,30.434782608695656,actionable,unknown,1.0,60.1,B
53,SENORES.NS,2026-07-28,1323.9000244140625,1410.6333414713542,1335.3555569118923,1265.3089990234375,973.7816666666666,924.3442514038086,1388.574563341152,630.2999877929688,1509.800048828125,True,True,True,True,True,True,True,False,False,95.02100199257741,red,320.7004253269142,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.89795918367346,True,True,6097.03,56.37,425779.0,0.9245,—,62.8,51.2,50.0,69.4,100.0,32.608695652173914,actionable,unknown,1.0,60.0,B
54,SWANDEF.NS,2026-07-28,2408.300048828125,2319.6583455403647,2202.250013563368,2139.6800122070313,1919.927334798177,1676.5440017700196,2357.857226237601,306.25,2489.0,True,True,True,True,True,True,True,True,False,686.3836894132653,noise,56.465980535064865,False,False,False,False,,Industrial Manufacturing,Ship Building & Allied Services,99.87755102040816,True,True,12687.44,4.45,18458.0,0.035,—,69.7,38.8,70.0,87.5,16.3,82.6086956521739,actionable,unknown,1.0,59.6,B
55,LUPIN.NS,2026-07-28,2395.800048828125,2441.6363525390625,2382.3340725368926,2346.13435546875,2270.0701188151043,2203.624440307617,2422.3675035933315,1823.577705193406,2523.699951171875,True,True,True,True,True,True,True,False,False,25.073678299317613,noise,72.71564747514981,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.53061224489797,True,True,109544.34,243.82,1017705.0,0.2226,—,45.5,57.1,48.8,83.9,100.0,32.608695652173914,actionable,unknown,1.0,59.3,B
56,SBC.NS,2026-07-28,42.040000915527344,42.142500241597496,41.10527801513672,40.19580024719238,34.18266672770182,31.975650062561034,42.089061705782136,15.550000190734863,45.0,True,True,True,True,True,True,True,False,False,150.23811205174184,noise,56.974110131699554,False,False,False,False,,Textiles & Apparels,Garments & Apparels,98.65306122448979,True,True,2001.9,51.76,12312615.0,2.5857,—,67.0,57.5,71.5,80.8,50.0,28.26086956521739,watch — approaching pivot,unknown,1.0,59.2,B
