symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,ff_pct,traded_value_cr,traded_volume,traded_val_pct_of_ff,_ff_mc_raw,liquidity_score
ROSSTECH.NS,923.6500244140625,906.5375061035156,900.6694488525391,843.3830029296874,731.292001953125,718.0031237792969,911.8829881744017,338.00714111328125,1061.9000244140625,True,True,True,True,True,True,True,True,False,173.2634646036979,noise,31.79926191031537,False,98.71478002965893,True,True,,,,,,,
GVT&D.NS,4849.5,4523.033284505208,4315.944424099393,4138.805981445313,3467.124658203125,3318.6078784179685,4581.35198889028,1751.7903795017126,4962.39990234375,True,True,True,True,True,True,True,True,False,170.76771412042402,green,107.79027140799542,False,98.66534849233811,True,True,,,,,,,
TDPOWERSYS.NS,1295.0,1241.191670735677,1093.8402743869358,1020.0049963378906,836.7449434407553,763.455286102295,1250.861740929652,451.94684966011926,1361.0,True,True,True,True,True,True,True,True,False,170.31111102617683,noise,45.70573552123072,False,98.6159169550173,True,True,,,,,,,
KMEW.NS,2067.5,2063.8499654134116,1864.50831773546,1776.6119848632814,1632.8096565755209,1475.3494927978516,2052.0020383979186,732.7000122070312,2285.39990234375,True,True,True,True,True,True,True,True,False,164.01482115397056,noise,85.22994164398257,False,98.5664854176965,True,True,,,,,,,
KESORAMIND.NS,13.029999732971191,12.384999990463257,10.95694449212816,10.17080002784729,8.832199993133544,7.976899991035461,12.262595767911565,4.550000190734863,14.260000228881836,True,True,True,True,True,True,True,True,False,162.1730439241877,noise,59.575376772897926,False,98.46762234305487,True,True,,,,,,,
SBC.NS,38.560001373291016,34.86416721343994,33.52416695488824,32.95080013275147,29.52546667734782,27.208549995422363,35.51524568320038,14.210000038146973,39.2400016784668,True,True,True,True,True,True,True,True,False,157.06667582194012,ppv,119.52563061896358,False,98.26989619377161,True,True,,,,,,,
SHEETAL.NS,285.0,280.3375015258789,260.09722264607746,252.40900024414063,201.66933349609374,183.83215850830078,282.9283816290959,109.57594492121324,335.0,True,True,True,True,True,True,True,True,False,153.86241996870103,noise,21.436227224008576,False,98.22046465645082,True,True,,,,,,,
BLISSGVS.NS,300.3500061035156,282.499994913737,267.2822219000922,251.56699920654296,199.19521708170572,189.2960376739502,286.5446200924312,117.7448072129227,304.0,True,True,True,True,True,True,True,True,False,147.9175573724747,green,122.77177103335141,False,98.02273850716757,True,True,,,,,,,
SAKAR.NS,761.5999755859375,666.6499989827474,620.0277777777778,594.3119995117188,473.0819995117188,440.2872499084473,716.841731813457,306.0,829.5999755859375,True,True,True,True,True,True,True,True,False,144.92681964548774,noise,79.0487212589327,False,97.92387543252595,True,True,,,,,,,
AEROFLEX.NS,403.04998779296875,386.52916717529297,322.04194344414606,298.72879974365236,224.8758002726237,213.7891502380371,378.2617475569022,158.0,458.70001220703125,True,True,True,True,True,True,True,True,False,142.23600855401037,green,105.56493284721964,False,97.82501235788433,True,True,,,,,,,
NATIONALUM.NS,409.25,403.0250015258789,412.6207529703776,402.80731689453125,335.28082173665365,300.1086734008789,405.26031018435003,168.71956225754178,442.9435720664075,True,True,True,True,True,True,True,True,False,138.86429992126205,noise,37.88801641437123,False,97.77558082056352,True,True,,,,,,,
SANSERA.NS,2853.800048828125,2507.425008138021,2430.588907877604,2341.9060107421874,1965.2926627604168,1814.862625732422,2574.9343104549307,1190.3727316947688,2950.0,True,True,True,True,True,True,True,True,False,136.62603047977177,red,393.93798700853887,False,97.72614928324272,True,True,,,,,,,
ABSMARINE.NS,301.3500061035156,242.71250025431314,219.41666666666666,203.54600036621093,197.70533315022786,196.45549964904785,249.63462095314173,124.94999694824219,315.5,True,True,True,True,True,True,True,True,False,135.42969226837158,ppv,855.9590011994329,False,97.67671774592189,True,True,,,,,,,
PRECWIRE.NS,415.1499938964844,394.41666412353516,377.937498304579,357.9349981689453,284.3619215901693,258.8353056335449,395.9909226564304,168.08525400328446,445.5,True,True,True,True,True,True,True,True,False,133.56429989609165,noise,75.04169558773346,False,97.62728620860108,True,True,,,,,,,
WHEELS.NS,1677.5,1455.1583353678386,1204.0513916015625,1141.2930004882812,953.7220182291667,911.0889916992187,1511.7403165616226,701.4852759742325,1744.0,True,True,True,True,True,True,True,True,False,131.33905426444937,noise,99.87338881776913,False,97.57785467128028,True,True,,,,,,,
MWL.NS,369.45001220703125,358.92083740234375,312.3972231547038,298.90199951171877,271.67766621907555,255.56749977111815,360.8511019080153,149.82052979225023,377.0,True,True,True,True,True,True,True,True,False,131.1828632547755,ppv,162.29798952959817,False,97.52842313395946,True,True,,,,,,,
AGIIL.NS,383.1000061035156,381.1666666666667,366.34305657280817,348.5610003662109,294.86600016276043,280.5219500732422,382.53506489550267,162.5800018310547,434.3999938964844,True,True,True,True,True,True,True,True,False,130.9083223720091,noise,91.90025929830637,False,97.47899159663865,True,True,,,,,,,
LAURUSLABS.NS,1343.5,1301.316670735677,1170.3680216471355,1121.451416015625,1048.1939115397136,1003.8558590698242,1310.3515840250955,583.4372683345716,1373.9000244140625,True,True,True,True,True,True,True,True,False,126.87693243568887,noise,81.91092049900458,False,97.42956005931785,True,True,,,,,,,
WELINV.NS,1911.800048828125,1745.1500040690105,1504.78611585829,1442.0660009765625,1322.5226627604168,1242.9064978027343,1769.221721693283,800.25,1953.0,True,True,True,True,True,True,True,True,False,125.20909339680011,green,186.8936978495353,False,97.38012852199704,True,True,,,,,,,
POWERINDIA.NS,35555.0,33702.083333333336,31124.027777777777,29342.5,23160.1,22224.185166015624,34189.85268318401,15745.43356535298,36750.0,True,True,True,True,True,True,True,True,False,123.85014812849629,noise,84.11907289354626,False,97.28126544735541,True,True,,,,,,,
SENORES.NS,1110.949951171875,1021.4041595458984,916.1999986436632,869.1409973144531,818.2520011393229,788.6207507324219,1047.315531227555,499.54998779296875,1194.4000244140625,True,True,True,True,True,True,True,True,False,120.73315678856358,green,103.19765379029451,False,97.23183391003461,True,True,,,,,,,
NDLVENTURE.NS,129.24000549316406,123.084166208903,122.1408331129286,120.0997999572754,102.12660008748372,97.3347963142395,124.3862041789925,57.675033669202506,140.0,True,True,True,True,True,True,True,True,False,112.92299833511579,noise,41.2284180914385,False,96.93524468610974,True,True,,,,,,,
NORBTEAEXP.NS,84.13999938964844,79.92916679382324,76.92805586920844,80.3552001953125,77.96933336893717,69.32534999847412,80.03533867369421,30.5,99.3499984741211,True,True,True,True,True,True,True,True,False,112.20679987800666,noise,67.3500141742387,False,96.83638161146811,True,True,,,,,,,
NARMADA.NS,37.61000061035156,36.299166679382324,34.79583337571886,33.98380004882812,28.61626673380534,27.192100048065186,36.014040698116524,15.600000381469727,38.900001525878906,True,True,True,True,True,True,True,True,False,111.29214731675683,ppv,301.2871092802084,True,96.7869500741473,True,True,,,,,,,
DEEDEV.NS,523.7999877929688,485.9541651407878,416.2736112806532,379.5699996948242,278.504799601237,278.3775994873047,485.02864060068737,183.0,523.7999877929688,True,True,True,True,True,True,True,True,False,110.84410225643117,dry,13.211425627112316,False,96.7375185368265,True,True,,,,,,,
NGLFINE.NS,2735.800048828125,2369.925008138021,2309.4861111111113,2279.5,1848.335996907552,1737.030415649414,2420.758038149016,978.5933435058594,2879.800048828125,True,True,True,True,True,True,True,True,False,108.85291283320666,ppv,936.0977989283226,True,96.58922392486406,True,True,,,,,,,
BBOX.NS,955.3499755859375,865.9083353678385,661.4597218831381,614.53,559.2243330891927,542.9644360351563,886.9300532489142,435.04998779296875,981.0,True,True,True,True,True,True,True,True,False,106.54766943540106,noise,85.88070320270735,False,96.44092931290163,True,True,,,,,,,
THANGAMAYL.NS,3817.300048828125,3796.441691080729,3921.6305474175347,3791.2219921875,3425.9480053710936,3090.7620056152346,3780.2402376566733,1750.0999755859375,4373.0,True,True,True,True,True,True,True,True,False,101.24144052147837,noise,51.317939351362604,False,96.24320316361839,True,True,,,,,,,
SYRMA.NS,1038.8499755859375,1040.0458323160808,967.6861063639323,911.9129968261718,825.8236665852864,814.5400680541992,1021.5848301720439,499.0761959610563,1188.0,True,True,True,True,True,True,True,True,False,99.99478290357501,noise,64.17616359968888,False,96.19377162629758,True,True,,,,,,,
ANANDRATHI.NS,3575.5,3570.548828125,3527.683363172743,3391.8307568359373,3145.395244140625,3067.9093408203125,3571.594139336541,1770.8884470325554,3727.6871364861736,True,True,True,True,True,True,True,True,False,97.62455128718943,noise,36.58528571351762,False,96.09490855165596,True,True,,,,,,,
ATALREAL.NS,29.5,28.567499955495197,26.374999894036186,25.322799911499022,25.1460666402181,23.836949977874756,28.450129233416217,14.619999885559082,29.770000457763672,True,True,True,True,True,True,True,True,False,96.66666666666666,green,127.2006511231991,False,95.99604547701433,True,True,,,,,,,
AIMTRON.NS,1128.6500244140625,1101.9833272298176,1015.4555511474609,950.2839978027343,869.1673307291667,827.2657479858399,1099.79696493686,537.0,1239.9000244140625,True,True,True,True,True,True,True,True,False,95.62353766084341,noise,27.446462455950122,False,95.94661393969352,True,True,,,,,,,
SEAMECLTD.NS,1607.800048828125,1536.4750061035156,1531.2972276475693,1482.2620043945312,1200.702999674479,1122.777999267578,1558.894264868447,752.5499877929688,1709.199951171875,True,True,True,True,True,True,True,True,False,90.5540798611111,noise,62.422530522540654,False,95.7983193277311,True,True,,,,,,,
KIRLOSENG.NS,1671.0,1665.2833251953125,1613.2888861762153,1554.317998046875,1295.2570833333334,1199.1975231933593,1668.8735843864392,820.558352844598,1775.0,True,True,True,True,True,True,True,True,False,89.75925134488962,noise,65.61573101321785,False,95.65002471576865,True,True,,,,,,,
ACCENTMIC.NS,436.3999938964844,444.7166697184245,427.9388919406467,406.0150018310547,349.27433451334633,331.10286544799806,435.21054029130903,214.26999647098503,481.0,True,True,True,True,True,True,True,True,False,87.57888093891526,noise,99.66405375139978,False,95.45229856648541,True,True,,,,,,,
GESHIP.NS,1666.0999755859375,1593.1356608072917,1492.8283081054688,1469.7491455078125,1247.4454764811198,1177.454676513672,1623.5674870854136,879.4493582947841,1785.7401180778952,True,True,True,True,True,True,True,True,False,86.78461729738068,noise,53.97085618117973,False,95.3534354918438,True,True,,,,,,,
CUMMINSIND.NS,5353.0,5322.375,5155.569417317708,5007.7,4563.105065104167,4389.825888671875,5328.88076536857,2875.2792251600035,5470.5,True,True,True,True,True,True,True,True,False,84.02096335625873,noise,33.708687769472526,False,95.20514087988137,True,True,,,,,,,
HARDWYN.NS,25.670000076293945,24.353333314259846,23.83083332909478,22.351200065612794,18.403200016021728,17.18175000190735,24.948210085861888,10.869999885559082,27.790000915527344,True,True,True,True,True,True,True,True,False,83.48820940861421,red,146.68593406195075,False,95.15570934256056,True,True,,,,,,,
RISHABH.NS,517.4000244140625,501.83750406901044,471.55416700575086,448.1670001220703,414.94299967447915,408.5177494812012,504.71507798192107,270.20001220703125,548.7999877929688,True,True,True,True,True,True,True,True,False,82.63326745787593,noise,76.0966312348544,False,95.00741473059811,True,True,,,,,,,
SOUTHWEST.NS,254.11000061035156,236.65166600545248,235.45999908447266,226.0343994140625,198.1938665262858,182.94989978790284,243.97226760960515,121.0,273.239990234375,True,True,True,True,True,True,True,True,True,82.52406147268685,red,217.82817967679043,False,94.9579831932773,True,True,,,,,,,
UNIPARTS.NS,563.4500122070312,547.2875010172526,522.1888885498047,502.83600158691405,482.588125,456.70285552978515,545.3441142887378,305.37828750644206,581.9500122070312,True,True,True,True,True,True,True,True,False,81.48412926910567,green,131.86156067941454,False,94.9085516559565,True,True,,,,,,,
SJS.NS,1980.300048828125,1961.8249918619792,1792.4611070421006,1740.4219946289063,1712.152666015625,1625.800499267578,1943.9738226811319,1063.0001556549378,2033.9000244140625,True,True,True,True,True,True,True,True,False,81.27278324469496,noise,50.388198420807115,False,94.80968858131487,True,True,,,,,,,
RPTECH.NS,545.5,528.3999989827474,470.0833333333333,435.8020001220703,377.6533331298828,358.4795782470703,529.5638968041001,274.03069500955513,560.0,True,True,True,True,True,True,True,True,False,79.90185530471092,noise,55.59004191404537,False,94.61196243203163,True,True,,,,,,,
UNIVCABLES.NS,1012.0499877929688,1030.574986775716,890.5972188313802,819.37099609375,799.8549971516927,780.6226287841797,1003.6656440375209,564.10714342525,1234.0,True,True,True,True,True,True,True,True,False,76.82017666633077,noise,57.64440848865826,False,94.4636678200692,True,True,,,,,,,
MANINDS.NS,571.2000122070312,550.8500010172526,510.4249996609158,471.73100036621094,424.7280004882812,420.6915007019043,558.5182321574321,302.04998779296875,606.4000244140625,True,True,True,True,True,True,True,True,False,74.27917992586765,green,228.7397966104436,False,94.16707859614434,True,True,,,,,,,
APARINDS.NS,12782.0,12626.333333333334,11844.291666666666,11233.55,9659.806666666667,9353.3275,12595.833293829204,6801.0,13149.0,True,True,True,True,True,True,True,True,False,72.88794492373228,noise,58.12131760353127,False,94.01878398418191,True,True,,,,,,,
PARIN.NS,669.4000244140625,653.6833343505859,637.4208306206597,640.4659973144531,618.0623347981771,578.69,658.5163991665755,311.6499938964844,725.0,True,True,True,True,True,True,True,True,False,72.52577948816044,green,241.24333101368595,False,93.9693524468611,True,True,,,,,,,
HFCL.NS,148.2100067138672,145.3108342488607,113.12638960944281,101.27920043945312,80.31466712951661,78.55946634292603,141.9050750814558,59.81999969482422,155.3000030517578,True,True,True,True,True,True,True,True,False,72.50408656629685,noise,84.66326493564176,False,93.9199209095403,True,True,,,,,,,
BSE.NS,4193.7998046875,4039.8916625976562,3618.5333387586807,3400.390009765625,2950.656007486979,2781.627501220703,4072.8309167152274,2021.5,4298.89990234375,True,True,True,True,True,True,True,True,False,70.3527158616571,noise,57.28730662312569,False,93.82105783489867,True,True,,,,,,,
AVALON.NS,1473.0,1352.6416625976562,1155.3652767605251,1091.685,1015.0790022786458,999.3705014038086,1366.3926334756372,777.2999877929688,1512.300048828125,True,True,True,True,True,True,True,True,False,68.86392532537798,noise,75.91466346531305,False,93.67276322293623,True,True,,,,,,,
HINDALCO.NS,1109.199951171875,1067.0250040690105,1030.3958350287544,995.332001953125,914.807002360026,868.1089389038086,1075.8891571782306,613.5008869488823,1115.0,True,True,True,True,True,True,True,True,False,68.59060925678455,noise,69.55720128140933,False,93.62333168561541,True,True,,,,,,,
STAR.NS,1153.199951171875,1152.183329264323,1063.433334350586,1019.7340014648438,930.50533203125,912.0077481079102,1143.1516498882625,676.9404116010173,1231.0,True,True,True,True,True,True,True,True,False,68.28824900139678,noise,44.07425297036167,False,93.57390014829461,True,True,,,,,,,
BHEL.NS,408.54998779296875,403.40833282470703,345.3177786933051,320.5888006591797,285.62880045572916,271.23605018615723,400.4085770239703,205.1199951171875,417.8999938964844,True,True,True,True,True,True,True,True,False,67.49518653739351,noise,43.90412374261645,False,93.37617399901137,True,True,,,,,,,
RACLGEAR.NS,1397.5,1290.2250061035156,1293.2888963487412,1285.1180029296875,1177.131990559896,1124.363801574707,1310.7025138149938,804.2043907437434,1690.2278315095687,True,True,True,True,True,True,True,True,False,67.18047524482391,red,156.34045073691064,False,93.32674246169056,True,True,,,,,,,
SAIL.NS,201.2100067138672,192.52666600545248,179.9794447157118,171.71200012207032,153.07159998575847,146.66750038146972,194.81053935258336,116.63813628480024,209.6999969482422,True,True,True,True,True,True,True,True,False,66.28455411013799,noise,94.26041012104825,False,93.17844784972813,True,True,,,,,,,
CRAFTSMAN.NS,8702.0,8625.916666666666,7835.680555555556,7597.46,7365.15,7217.895,8510.800808130261,5095.705042553002,9738.0,True,True,True,True,True,True,True,True,False,65.90472259357946,noise,35.204179628432705,False,93.12901631240732,True,True,,,,,,,
NAVINFLUOR.NS,7125.0,7018.541666666667,6596.805555555556,6488.31,6103.4529296875,5781.073432617188,7016.906806873496,4178.913391766766,7229.0,True,True,True,True,True,True,True,True,False,65.76267016034517,green,104.02906429213206,False,93.07958477508652,True,True,,,,,,,
GOODLUCK.NS,1435.699951171875,1366.9166666666667,1241.1930558946397,1178.9950012207032,1152.7324019368489,1147.0152899169923,1370.2465751056263,812.5786112115002,1475.0,True,True,True,True,True,True,True,True,False,61.277682193153595,red,186.88484129728047,False,92.6347009391992,True,True,,,,,,,
EMCURE.NS,1713.5999755859375,1689.6999918619792,1648.2333272298176,1612.7859936523437,1489.3893326822918,1463.8609887695313,1704.4555153435597,1037.8538904856875,1830.0,True,True,True,True,True,True,True,True,False,61.158462299341345,noise,20.546164581092885,False,92.5852694018784,True,True,,,,,,,
RBLBANK.NS,334.3500061035156,332.8208363850911,324.8180567423503,317.0760009765625,313.0393336995443,301.62106483459473,330.8237424728551,203.16122381938294,349.8999938964844,True,True,True,True,True,True,True,True,False,61.15152940141648,noise,71.7291242391491,False,92.53583786455759,True,True,,,,,,,
DYNAMATECH.NS,11170.0,11112.833333333334,10868.263888888889,10528.35,9529.580859375,8837.02944091797,11000.721273425115,6316.743428028843,12875.0,True,True,True,True,True,True,True,True,False,61.08041134787929,noise,75.90635692077629,False,92.48640632723678,True,True,,,,,,,
PAISALO.NS,50.31999969482422,47.81999937693278,44.977499432033966,41.83759952545166,37.73753314971924,36.96474581718445,48.31759979036581,29.30476395281721,51.29999923706055,True,True,True,True,True,True,True,True,False,60.61505998369021,noise,64.65441593427487,False,92.43697478991596,True,True,,,,,,,
PROV.NS,1641.050048828125,1476.2625020345051,1332.9000040690105,1288.0850024414062,1246.6313330078126,1184.7952505493165,1524.8861786663654,815.0999755859375,1679.949951171875,True,True,True,True,True,True,True,True,False,59.325247459041265,dry,0.0,False,92.23924864063272,True,True,,,,,,,
MAGSON.NS,184.5,179.33333333333334,176.92083358764648,166.40200012207032,137.22266642252603,131.87524963378905,180.27530378981731,100.5,199.5,True,True,True,True,True,True,True,True,False,58.23327822851476,dry,12.626262626262626,False,91.99209095402867,True,True,,,,,,,
MAHABANK.NS,80.04000091552734,80.01500002543132,76.30138884650336,72.98859985351562,65.32528561909993,62.53872276306152,79.38217492431319,49.36936040991265,85.9000015258789,True,True,True,True,True,True,True,True,False,58.11825315778609,noise,59.1856087872013,False,91.89322787938706,True,True,,,,,,,
DREDGECORP.NS,1064.75,960.2208302815756,937.8152737087673,921.1919970703125,919.9403312174479,849.5764981079102,995.7301910790841,538.0,1245.0,True,True,True,True,True,True,True,True,False,57.065933272433234,noise,99.81714244938185,False,91.59663865546219,True,True,,,,,,,
STYLAMIND.NS,2758.60009765625,2645.6166788736978,2371.4583401150176,2324.392001953125,2199.5613435872397,2082.3645068359374,2662.243972432043,1593.699951171875,2848.699951171875,True,True,True,True,True,True,True,True,False,55.64207061936908,noise,41.799126805654915,False,91.44834404349976,True,True,,,,,,,
POLYCAB.NS,9263.5,9116.666666666666,8272.555555555555,7970.94,7709.496666666667,7587.7825,9078.554947394874,5727.946687671006,9316.5,True,True,True,True,True,True,True,True,False,54.90709076440376,noise,34.67783603909155,False,91.34948096885813,True,True,,,,,,,
STEELCAS.NS,288.1499938964844,285.60416412353516,280.32222112019855,264.9557992553711,232.38727823893228,228.25867248535155,286.1256066680238,175.6788221569667,320.0,True,True,True,True,True,True,True,True,False,53.35585030111727,noise,89.9539209776586,False,91.25061789421652,True,True,,,,,,,
SAILIFE.NS,1113.800048828125,1111.3083394368489,1043.6333262125652,1030.0049938964844,942.4626631673177,923.0314987182617,1112.75185754681,707.0,1153.300048828125,True,True,True,True,True,True,True,True,False,52.29371518550732,noise,25.785898555291137,False,91.05289174493326,True,True,,,,,,,
KEI.NS,5260.5,5108.033365885417,4826.8528238932295,4655.374033203125,4416.744228515625,4314.950817871094,5127.79054866182,3407.3654496440404,5325.0,True,True,True,True,True,True,True,True,False,52.16481504746824,noise,85.54501861494651,False,91.00346020761245,True,True,,,,,,,
DATAPATTNS.NS,3969.699951171875,3980.5166829427085,3772.08056640625,3621.2920068359376,3051.5479996744793,2946.6395007324218,3926.372335564212,2131.0,4303.0,True,True,True,True,True,True,True,True,False,50.85287181817524,noise,85.25821635852495,False,90.7068709836876,True,True,,,,,,,
SILGO.NS,77.02999877929688,76.40750058492024,76.25694423251682,75.09779983520508,72.3198492940267,70.34113704681397,76.5283283925921,49.02000045776367,85.0,True,True,True,True,True,True,True,True,False,50.185216229889164,noise,94.18849037785782,False,90.55857637172517,True,True,,,,,,,
SHAILY.NS,2695.199951171875,2713.49169921875,2364.9250217013887,2301.356015625,2280.900675455729,2237.092313232422,2693.401294918547,1534.610423318069,2836.89990234375,True,True,True,True,True,True,True,True,False,49.68453412844811,noise,40.51379154755571,False,90.41028175976274,True,True,,,,,,,
MSPL.NS,42.220001220703125,41.267500241597496,36.78500011232164,34.925600128173826,34.19813326517741,34.18419996261596,41.02646896025345,26.15999984741211,44.0,True,True,True,True,True,True,True,True,False,49.55721539256721,noise,71.82919957902611,False,90.36085022244191,True,True,,,,,,,
ADANIENSOL.NS,1367.9000244140625,1335.0249938964844,1263.4097256130642,1187.5210021972657,1047.6589998372397,992.7847509765625,1341.6240686728702,744.9000244140625,1463.6500244140625,True,True,True,True,True,True,True,True,False,49.48910361862675,green,102.5893252244203,False,90.3114186851211,True,True,,,,,,,
RRKABEL.NS,1947.5999755859375,1950.0500183105469,1634.080563015408,1565.8360009765624,1463.5821834309895,1408.8854248046875,1922.5087979358748,1161.6675515675188,2049.0,True,True,True,True,True,True,True,True,False,48.820747677220375,noise,39.45662852965485,False,90.21255561047948,True,True,,,,,,,
NAM-INDIA.NS,1080.4000244140625,1082.8666687011719,1009.2194451226128,963.27,910.2518607584635,888.8749249267578,1078.9023526007472,696.057360039132,1125.0,True,True,True,True,True,True,True,True,False,48.19345505921577,noise,78.22243089746095,False,90.06426099851706,True,True,,,,,,,
GRANULES.NS,751.9500122070312,746.1375020345052,694.9500037299263,665.8910034179687,604.2496671549479,578.7237501525879,745.9737260229117,432.6000061035156,773.2000122070312,True,True,True,True,True,True,True,True,False,47.40058824085405,noise,54.67453559735651,False,89.91596638655463,True,True,,,,,,,
NLCINDIA.NS,344.6499938964844,341.7000020345052,311.2125015258789,296.95400146484377,267.08074432373047,262.0509825897217,344.19572969537535,216.33624791780156,387.79998779296875,True,True,True,True,True,True,True,True,False,46.16642381074749,noise,47.02331280170702,False,89.7676717745922,True,True,,,,,,,
FEDERALBNK.NS,287.20001220703125,287.04583231608075,286.94444529215497,281.1030004882812,268.3766678873698,250.24610549926757,286.38768697689267,183.99616636888095,302.0,True,True,True,True,True,True,True,True,False,45.810751264750785,noise,77.32304910478544,False,89.66880869995056,True,True,,,,,,,
PRIVISCL.NS,3318.300048828125,3244.425008138021,3166.886135525174,3095.6820166015623,2998.2933430989583,2847.7420092773436,3223.62641747205,2045.7852757278665,3590.89990234375,True,True,True,True,True,True,True,True,False,45.43743938214948,noise,57.52995449033844,False,89.56994562530895,True,True,,,,,,,
HONASA.NS,384.3500061035156,356.1083348592122,342.8972227308485,326.18800048828126,297.6063340250651,295.5415003967285,358.9102004783748,248.39999389648438,402.79998779296875,True,True,True,True,True,True,True,True,False,43.38208222191105,ppv,3039.5960747088598,False,89.07563025210085,True,True,,,,,,,
ANURAS.NS,1366.0999755859375,1368.3583272298176,1322.888892279731,1303.5700024414064,1255.7773364257812,1219.8015057373048,1365.6065824490447,930.8924951966565,1415.0,True,True,True,True,True,True,True,True,False,43.29801981186894,red,132.8310711597265,False,88.92733564013841,True,True,,,,,,,
GAEL.NS,163.44000244140625,164.11833318074545,155.5916659037272,148.91239944458007,132.44106658935547,125.85036266326904,162.97007226873467,101.19999694824219,177.9199981689453,True,True,True,True,True,True,True,True,False,42.60955469813044,noise,50.85897870080507,False,88.72960949085517,True,True,,,,,,,
J&KBANK.NS,140.02999877929688,135.04166666666666,129.65861129760742,126.65600036621093,112.303466796875,109.83894638061524,135.16069914022037,97.3499984741211,145.0,True,True,True,True,True,True,True,True,False,40.88756498025931,noise,49.936758495817664,False,88.38358872960949,True,True,,,,,,,
ESABINDIA.NS,7053.0,6752.75,6123.836100260417,5898.7619921875,5656.538206380208,5512.407119140625,6733.341254776415,4666.9123474723465,7319.5,True,True,True,True,True,True,True,True,False,40.791245461422406,green,171.19823771732047,False,88.33415719228867,True,True,,,,,,,
MOTHERSON.NS,136.17999267578125,130.4133326212565,123.97249984741211,121.062216796875,117.82711074829102,113.3483169555664,131.34525732754722,89.42248454216111,139.00999450683594,True,True,True,True,True,True,True,True,False,40.74043060173145,red,146.06513172748942,False,88.28472565496787,True,True,,,,,,,
